,low,high,length
1000,370491010,37107SHSH,20888.9787403636
1001,370491010,37107CC,7593.972917667271
1002,370491212,370491313,41644.585474809355
1003,370491212,370491111,32443.55922018347
1004,370491212,371371RB1RB,40674.23560636209
1005,370491212,37013BLCKBLCK,5544.471339206835
1006,370491212,37013EDWAREDWAR,17471.28085910407
1007,370492121,370490303,17890.48139790922
1008,370492121,370492323,38020.09446841196
1009,370492121,37049N1N1,1976.7417760582202
1010,370492121,370491717,28031.539565156727
1011,370492121,37103P04P04,7753.951072836367
1012,37053KIKI,37053CHCH,17541.508720704893
1013,37053KIKI,37053PBPB,17878.923785472285
1014,37053KIKI,37053CBCB,19520.910564373393
1015,37053CHCH,37053PBPB,5319.621120629963
1016,37053CHCH,37053CJCJ,28377.299809171793
1017,37053CHCH,37053IRIR,53659.94485672311
1018,37053CHCH,37053MYMY,16659.367868531546
1019,37053PBPB,37053CJCJ,8298.397469937832
1020,37053PBPB,37053CBCB,0.0
1021,37053PBPB,37055DUCKDUCK,0.0
1022,37053CJCJ,37053IRIR,11791.953632705496
1023,37053IRIR,37053MYMY,28189.692857890124
1024,370490909,370490808,49105.499221265265
1025,370490909,37107SHSH,27081.004852244594
1026,370490909,37103P01P01,35215.896895887054
1027,370491515,370491414,62041.92750122234
1028,370491515,370490707,9265.957616707452
1029,370491515,3714710011001,21603.496079673812
1030,370491515,3714713011301,23551.567748270907
1031,370491313,370491414,60921.501927850244
1032,370491313,370490707,4885.882946388199
1033,370491313,370490606,3466.1623643172015
1034,370491313,370491111,32568.173348588414
1035,370491313,37013BLCKBLCK,30997.582016288412
1036,370491313,37013CHOCOCHOCO,14513.676376091897
1037,370491414,370490707,53498.31327165816
1038,370491414,3714706010601,22786.141170411494
1039,370491414,3714713011301,3474.9696234018625
1040,370491414,37013CHOCOCHOCO,39986.56339149436
1041,37049N4N4,370490606,64651.1356924541
1042,37049N4N4,37049N3N3,6338.021096446453
1043,37049N4N4,37049N5N5,7058.145742271188
1044,37049N4N4,37049N6N6,14744.224140792558
1045,370490707,370490606,59638.82805968203
1046,370490707,370490404,3465.4866980589345
1047,370490707,370490808,19426.99202541504
1048,370490707,37103P04P04,16413.79054156777
1049,370490707,37103P05P05,10057.744105072814
1050,37049N2N2,370490303,9430.241576495928
1051,37049N2N2,37049N1N1,9105.40977251079
1052,37049N2N2,37049N3N3,9430.55431687318
1053,37049N2N2,37049N5N5,4650.733369366921
1054,37049N2N2,37049N6N6,6755.111101561978
1055,370490505,370490404,27080.531022369443
1056,370490505,37103P04P04,13189.027626509158
1057,370492020,370491111,34904.614431566566
1058,370492020,370491616,18790.802355749394
1059,370492020,371371RB1RB,25649.79388007459
1060,370490303,370490404,3880.1912883549007
1061,370490303,37049N1N1,4141.840361903426
1062,370490303,37049N6N6,12848.934900453476
1063,370490303,37103P04P04,4116.921524365069
1064,370490606,370490404,28259.198984123916
1065,370490606,37049N5N5,1162.4305119748424
1066,370490606,370491111,12224.555012844025
1067,370490606,37049N6N6,10980.236115665637
1068,370492323,37049N1N1,5447.211885727606
1069,370492323,370491717,16625.529898480912
1070,370492323,370491616,24888.55809101942
1071,370490404,37049N6N6,34869.4626393126
1072,370490404,37103P04P04,21273.50999094084
1073,370490808,37103P01P01,14284.222274874226
1074,370490808,37103P05P05,21271.663629656876
1075,37049N1N1,37049N5N5,6444.313403674109
1076,37049N1N1,370491111,4692.793834660019
1077,37049N1N1,370491616,8108.973837557457
1078,37049N3N3,37049N5N5,23289.19815397533
1079,37049N3N3,37049N6N6,5693.35090747965
1080,370491717,370492222,101520.09102435868
1081,370491717,370491616,19899.33684100983
1082,370491717,371375AP5AP,13398.454253375527
1083,370491717,37103P04P04,10605.4764050444
1084,370491717,37103P07P07,3848.3829859717293
1085,37049N5N5,370491111,14639.164670662598
1086,370491919,370492222,20620.002783227734
1087,370491919,370491818,3923.2090311806946
1088,370491919,371375AP5AP,46926.13693986383
1089,370491919,37031NPT1NPT1,21566.97465783151
1090,370491919,37031HARLHARL,32519.567737001034
1091,370491919,37031WIREWIRE,12085.835830323706
1092,370491919,37031NRIVNRIV,742.769612781129
1093,370491919,37031MERRMERR,26060.713091520527
1094,370492222,370491818,43506.57697413031
1095,370492222,371375AP5AP,20954.51928033077
1096,370492222,37103P07P07,45443.76987202076
1097,370492222,37031NPT2NPT2,8126.862856540958
1098,370492222,37031STELSTEL,48443.23905937723
1099,370491111,370491616,2522.6244027399525
1100,370491111,371371RB1RB,15811.64873958426
1101,370491616,371375AP5AP,9871.333567733072
1102,370491616,371371RB1RB,2972.129396337405
1103,370491818,37031NPT1NPT1,16646.99175693206
1104,370491818,37031NPT2NPT2,20911.76529819849
1105,37075TAPOTAPO,37075STECSTEC,49231.12389744925
1106,37075TAPOTAPO,37075WESTWEST,140803.1334811558
1107,37075TAPOTAPO,37075EASTEAST,10357.254153304022
1108,37075TAPOTAPO,37173ALMONDALMOND,32355.90534091535
1109,37075STECSTEC,37075EASTEAST,34821.62330293945
1110,37075STECSTEC,37173ALMONDALMOND,150611.01748847787
1111,37075WESTWEST,37075EASTEAST,31086.36437428679
1112,37075WESTWEST,37039HANGHANG,31031.585907374596
1113,37075WESTWEST,37039ANNWANNW,35899.766828326516
1114,37075WESTWEST,37039MARBMARB,27998.31938796361
1115,37075EASTEAST,37039ANNWANNW,8181.837693863027
1116,37075EASTEAST,37039TOPTTOPT,26898.060393332707
1117,37075EASTEAST,37173ALMONDALMOND,10209.55406906949
1118,37075EASTEAST,371131313,8478.750544478602
1119,370635050,370634343,11137.104092580847
1120,370635050,370632424,2862.102800147474
1121,370635050,370630606,0.0
1122,370635050,370633737,11722.29635693808
1123,370635050,370630505,3555.6838343081213
1124,370635050,370630404,1659.214996815349
1125,370635050,37135PAPA,699.8030259100115
1126,370635050,37135ENOENO,875.0654214352464
1127,370631313,370631717,0.0
1128,370631313,370634747,8901.896284429746
1129,370631313,370633131,2404.179779738273
1130,370631313,370631212,1444.591737263604
1131,370631313,370635555,553.13758296804
1132,370631313,370631414,4623.98382355844
1133,370632222,370634646,2771.509736540446
1134,370632222,370631919,8147.183201894126
1135,370632222,370632323,11588.343044103582
1136,370632222,370632929,5663.039808291889
1137,370632222,370632020,0.0
1138,370632222,370632121,3673.087882236227
1139,3706353-253-2,370633838,12021.839036050511
1140,3706353-253-2,370633535,2176.080782032972
1141,3706353-253-2,3706353-153-1,5790.414274327952
1142,3706353-253-2,370632727,5622.182516246204
1143,3706353-253-2,370631616,0.0
1144,3706353-253-2,37135KMKM,2822.976220369349
1145,3706353-253-2,37135GLGL,1071.0941329964214
1146,3706353-253-2,37037NWM117NWM117,1956.9824515131215
1147,3706353-253-2,370377575,24679.880021140678
1148,370633939,370633838,9778.498689258451
1149,370633939,370634848,8756.856568213027
1150,370633939,370631616,1098.8412347489275
1151,370633939,370630909,0.0
1152,370633939,370633636,7673.63834480977
1153,370634343,370630606,8842.325614116864
1154,370634343,370633838,13705.726767145517
1155,370634343,370630505,0.0
1156,370634343,370632727,901.4108889215753
1157,370634343,370634040,30.22674005543285
1158,370634343,370633636,8987.998807429803
1159,370634343,37135PAPA,6859.44353918128
1160,370634343,37135CFCF,0.0
1161,370632424,370634646,10117.528934316724
1162,370632424,370632323,0.0
1163,370632424,370633737,12921.128645414992
1164,370632424,370630202,2523.902231828057
1165,370632424,370630404,7424.919943659386
1166,370634646,370632323,9362.201600614255
1167,370634646,370633737,0.0
1168,370634646,370630202,741.7676800947912
1169,370634646,370630101,4064.8298331384044
1170,370634646,370632121,5784.344468400433
1171,370630606,370630707,1163.2468583244765
1172,370630606,370630808,2156.852008020426
1173,370630606,370630505,12482.335091374649
1174,370630606,370634040,3903.8330128519056
1175,371712020,371712121,39442.72924725248
1176,371712222,371712424,18385.87557728161
1177,371712222,371711111,19168.336600905313
1178,371712222,371710505,23819.888956558974
1179,371712222,371710404,19812.047861987652
1180,371712222,37197BNVLBNVL,16095.21665199908
1181,371712222,37197NFALNFAL,15217.40547871092
1182,371711919,371712626,19189.714713636204
1183,371711919,371713333,19782.422791427904
1184,371711919,371711212,0.0
1185,371711919,371711818,16577.755933547487
1186,371711919,371711414,9499.324569245942
1187,371710707,371710606,6461.564813251993
1188,371710707,371710808,27784.808375982888
1189,371710707,37197NKNBNKNB,9515.26468400931
1190,371712626,371710303,14026.177833081025
1191,371712626,371711818,17592.026817479313
1192,371712626,371712525,38486.17722613688
1193,371713333,371711212,5322.414773244075
1194,371713333,371711818,0.0
1195,371713333,371711313,4186.853124427422
1196,371713333,371711414,12317.079002425899
1197,371710101,371711111,16212.993938779338
1198,371710101,371710303,7593.466577300137
1199,371710101,371710909,42457.07440045995
1200,371710101,371710404,14555.347126488383
1201,371710101,371710808,25502.240107115096
1202,371710101,37193107107,8198.5423206298
1203,371710101,37193124124,29585.49125484923
1204,371710101,370050101,21910.557622303786
1205,371710101,370050404,13211.54887788854
1206,371711616,371712727,0.0
1207,371711616,371711212,9467.520034505174
1208,371711616,371712828,12223.481171020274
1209,371711616,371711717,15234.641315822844
1210,371711616,371711515,18198.20319591732
1211,371712323,371712424,35921.83179948228
1212,371712323,371712121,26464.174679387794
1213,371712323,37067091091,1298.1081064067764
1214,371712323,37197EBNDEBND,30370.75122710441
1215,371712323,37197NFALNFAL,7060.884714783705
1216,371712323,371690909,4777.678472713119
1217,371712424,371710505,19453.129966642533
1218,371712424,371712121,7643.044653614168
1219,371712424,37197NFALNFAL,26438.101135244568
1220,371711111,371710404,39820.30669741726
1221,371711111,371710808,28124.180363160984
1222,371711111,37197BNVLBNVL,30520.466840208424
1223,371710606,371710808,12214.600549363606
1224,371710606,37193107107,1298.7513882448802
1225,371710606,37193117117,0.0
1226,371710606,37197NKNBNKNB,9581.114917749872
1227,371710303,371710505,11891.915514933125
1228,371710303,371711818,10440.200728858636
1229,371710303,371710909,24797.631088064583
1230,371710303,371711717,9029.15295377246
1231,371710303,371710404,49059.24881994484
1232,371710303,371712525,19350.720812252195
1233,371710303,371710202,13560.363348858606
1234,371712727,371712828,65356.04027686059
1235,371712727,371711515,28912.363415931883
1236,371712727,371690707,1284.0329502441891
1237,371712727,371690606,4959.474992782613
1238,371711212,371711818,9724.36813607707
1239,371711212,371711717,15349.912977890983
1240,371711212,371711313,3533.6469379510754
1241,371711212,371711515,6461.134623785922
1242,371712828,371711010,25102.415605713864
1243,371712828,371711717,457.4242729624433
1244,371712828,371712121,19381.803259332246
1245,371712828,371711515,0.0
1246,371712828,371690707,1024.7656452316473
1247,371712828,371690808,942.4680246494663
1248,370631919,370631717,3136.5305139619745
1249,370631919,370632929,12359.80835140158
1250,370631919,370631818,15952.819462733298
1251,370631919,370632020,1770.0281020942982
1252,370631919,370632121,0.0
1253,370634444,370634545,29073.253348850692
1254,370634444,370632525,20386.497746350407
1255,370634444,37135SMSM,6915.436014540388
1256,370634444,37135ENOENO,0.0
1257,370634444,37135CWCW,1516.1963721572777
1258,370632323,370633737,6009.57397121083
1259,370632323,370634545,29091.821135237493
1260,370632323,370632929,4919.240821540003
1261,370631717,370630707,587.5315790936419
1262,370631717,370630808,744.3191073374127
1263,370631717,370631818,673.7994656965434
1264,370631717,370631212,2865.480709436898
1265,370631717,370631414,1239.3299220518575
1266,370631717,370631515,310.81255340936997
1267,370631717,370632020,3086.6296367296086
1268,370631717,370631010,2223.1507026439076
1269,370633737,370634545,26250.654645671006
1270,370633737,37135ENOENO,1758.2032987598373
1271,370633838,3706353-153-1,0.0
1272,370633838,370632727,13128.225408295362
1273,370633838,370631616,612.8882104269001
1274,370633838,370633636,4573.064736207712
1275,371710505,371711010,15110.645281817327
1276,371710505,371711717,25817.083361716348
1277,371710505,371710404,6031.311930631281
1278,371710505,371712121,3191.42066038405
1279,371711818,371711717,15500.684702283741
1280,371710909,371712525,47808.74759658167
1281,371710909,370050404,15717.220453036552
1282,370634545,370632525,21023.55957249963
1283,370634545,370632929,7025.27031629469
1284,370634545,370632828,11218.407429018225
1285,370634545,37135SMSM,0.0
1286,370634545,37135ENOENO,896.8700027655979
1287,370632525,370632626,29741.731814352646
1288,370632525,370632828,31325.32301565853
1289,370632525,37135CWCW,2611.8815184341424
1290,370630707,370630808,6291.5594033724665
1291,370630707,370630505,1750.764386928527
1292,370630707,370630202,3781.102701768968
1293,370630707,370630101,1999.5810017747722
1294,370630707,370632020,2057.0936161944037
1295,370630707,370630303,26.557809640040187
1296,370630808,370634040,2281.830083220708
1297,370630808,370631010,2179.384929272914
1298,370630808,370630909,4791.542669308793
1299,3706330-230-2,370633232,6949.229210614213
1300,3706330-230-2,370632929,19814.18586734251
1301,3706330-230-2,370635252,4802.168919957775
1302,3706330-230-2,3706330-130-1,13854.272455286751
1303,370633232,370632929,12464.184184952248
1304,370633232,3706330-130-1,17173.55062195434
1305,370633232,370633131,3124.902522894606
1306,370633232,3718308-0408-04,6212.228269101478
1307,370633232,3718308-0308-03,16552.872486717602
1308,370633232,3718305-0505-05,1475.2078382771936
1309,370633232,3718302-0202-02,6614.796011077561
1310,370633232,3718314-0114-01,21155.388494381274
1311,370633232,3718308-0808-08,11501.740449245624
1312,370632929,370635252,923.5584267720741
1313,370632929,370631818,198.37788196074
1314,370632929,370632828,21931.012177399152
1315,370632929,37077CRDMCRDM,10030.935281698421
1316,370632929,37077BTNRBTNR,18202.405330384587
1317,370632929,3718314-0114-01,2630.2579947902827
1318,370630505,370630404,5105.169066472606
1319,370630505,370630303,6000.512456315716
1320,370632626,370632828,21746.324520720314
1321,370632626,37135CWCW,5728.926623700389
1322,370632626,37145MTTZMTTZ,10805.757335915529
1323,370632626,37145FLRIFLRI,11897.77242941528
1324,370630202,370630101,4458.645208403268
1325,370630202,370630404,2938.5002550135696
1326,370630202,370630303,823.6655584694206
1327,370634848,370635151,10733.629621691955
1328,370634848,370631616,1564.8511157194437
1329,370634848,370634141,2900.3680103184684
1330,370634848,370630909,3353.341330494199
1331,370634848,370633636,0.0
1332,370635252,370631818,10119.900534700464
1333,370635252,3706330-130-1,8798.49475028632
1334,370635252,370633131,0.0
1335,370635252,370631414,5546.1331716403165
1336,370635252,370631515,1969.5378101810009
1337,370631818,370631515,6127.322293636042
1338,370633535,370633333,4081.319458352583
1339,370633535,3706353-153-1,6059.378891268365
1340,370633535,370635454,14292.269083867097
1341,370633535,370631616,0.0
1342,370633535,370377575,13709.773992623264
1343,370633535,3718320-0220-02,5027.994730679055
1344,370634747,370633333,2363.5417683196956
1345,370634747,370633131,5266.1046143110725
1346,370634747,370634242,1787.3509732971625
1347,370634747,370635555,397.3339551826539
1348,370634747,370633434,2554.2904126029807
1349,370633333,370633131,31371.173589265516
1350,370633333,370635454,1713.4711797331463
1351,370633333,370633434,1804.2550827567381
1352,370633333,3718305-0505-05,8561.00809829337
1353,370633333,3718305-0405-04,22514.49968279724
1354,370633333,3718320-0220-02,758.9054913614962
1355,37085PR20PR20,37085PR01PR01,12668.10229675308
1356,37085PR20PR20,37085PR26PR26,17719.438369161777
1357,37085PR20PR20,37085PR17PR17,66881.35127687347
1358,37085PR20PR20,37051LI65LI65,65894.8835927623
1359,37085PR20PR20,37051G7G7,0.0
1360,37085PR24PR24,37085PR29PR29,26184.113872388174
1361,37085PR24PR24,37085PR08PR08,15387.279034681089
1362,37085PR24PR24,37085PR26PR26,30061.76905237687
1363,37085PR24PR24,37085PR17PR17,935.949239091221
1364,37085PR24PR24,37085PR27PR27,21269.794356935614
1365,37085PR23PR23,37085PR01PR01,38877.24948959473
1366,37085PR23PR23,37085PR17PR17,20193.7800191985
1367,37085PR23PR23,37085PR27PR27,0.0
1368,37085PR23PR23,37085PR07PR07,56304.97937297157
1369,37085PR23PR23,37085PR28PR28,53969.66594322238
1370,37085PR23PR23,370372020,0.0
1371,37085PR23PR23,37105CC,76.90372375084416
1372,37085PR23PR23,37105EE,39632.80119919441
1373,37085PR25PR25,37085PR29PR29,30956.068740205348
1374,37085PR25PR25,37085PR26PR26,3541.0040900723275
1375,37085PR25PR25,37163PLVWPLVW,29596.51117371016
1376,37085PR25PR25,37163MINGMING,6556.421871007802
1377,37085PR25PR25,37051G7G7,9678.97944743427
1378,37085PR29PR29,37085PR26PR26,19777.350512175242
1379,37085PR01PR01,37085PR17PR17,21050.01780767858
1380,37085PR01PR01,37085PR16PR16,4426.365416745568
1381,37085PR01PR01,37085PR07PR07,27547.743293603467
1382,37085PR01PR01,37051G2G2,21480.39987546662
1383,37085PR01PR01,37051G11G11,33295.56398838148
1384,37085PR01PR01,37051LI65LI65,6066.801113578132
1385,37085PR08PR08,37085PR27PR27,39238.39513018089
1386,37085PR08PR08,37085PR28PR28,18101.38328743819
1387,37085PR08PR08,3718312-0612-06,11677.890065802301
1388,37085PR08PR08,3718312-0412-04,13076.43049583712
1389,37085PR08PR08,3718312-0212-02,961.7973975543725
1390,37085PR26PR26,37085PR17PR17,8189.619295147138
1391,37085PR26PR26,37051LI65LI65,0.0
1392,37085PR26PR26,37051G7G7,21604.835066988915
1393,37085PR17PR17,37085PR27PR27,35100.18620426068
1394,37085PR17PR17,37085PR28PR28,0.0
1395,37085PR16PR16,37085PR07PR07,38910.1645445386
1396,37085PR16PR16,37125LTRLTR,47634.790536037704
1397,37085PR16PR16,37125CAMCAM,14757.439367518436
1398,37085PR16PR16,37105CC,26296.507175880175
1399,37085PR16PR16,37051G11G11,25275.461656910855
1400,37085PR27PR27,37085PR28PR28,8553.68123479992
1401,37085PR07PR07,37105CC,13340.433525579541
1402,37085PR28PR28,370372020,21057.71483715062
1403,37085PR28PR28,37105EE,0.0
1404,37085PR28PR28,3718306-0106-01,20867.035342258
1405,37085PR28PR28,3718312-0812-08,782.1792751059452
1406,37085PR28PR28,3718312-0212-02,27481.372389484015
1407,3706353-153-1,370635454,0.0
1408,3706353-153-1,370631616,9796.888596079712
1409,3706330-130-1,370633131,13342.68223657005
1410,3706330-130-1,370631414,0.0
1411,370633131,370631414,10357.823769998766
1412,370633131,3718305-0505-05,653.341249774437
1413,370635151,370635454,1379.2802017114386
1414,370635151,370631616,9366.954545143337
1415,370635151,370634141,2499.073896796741
1416,370635151,370633434,5620.778552153285
1417,370632727,37135PAPA,0.0
1418,370632727,37135CFCF,308.89608546880834
1419,370632727,37135GLGL,1333.4242530392996
1420,370632727,37135RFRF,1322.7286904918003
1421,370632727,37135ESES,1721.684463863531
1422,370634040,370630909,5036.463045348521
1423,370634040,370633636,4054.3909326436783
1424,370635454,370631616,2976.692453664819
1425,370635454,370633434,11703.434746517565
1426,370631212,370635555,2769.77608352877
1427,370631212,370631414,0.0
1428,370631212,370631010,2197.7659287656347
1429,370634242,370634141,2724.9015607335905
1430,370634242,370635555,4934.18942730443
1431,370634242,370633434,5094.726449217738
1432,370634141,370635555,3966.1494760619953
1433,370634141,370630909,2056.1943668116596
1434,370634141,370633434,6091.663571692998
1435,370635555,370631010,2974.9242119254745
1436,370635555,370630909,4029.6386652277697
1437,370631414,370631515,8383.143392478758
1438,370630101,370632020,499.9507688878631
1439,370630101,370632121,907.2206079003299
1440,370632020,370632121,5479.036313051106
1441,370631010,370630909,1510.6483092273977
1442,370630404,370630303,6473.809910120442
1443,371711010,371711717,16932.162725947754
1444,371711010,371712121,23800.07511744277
1445,371710404,371710202,14000.600854929578
1446,371710808,37193107107,4178.2542587152175
1447,371710808,37197BNVLBNVL,5484.082156339397
1448,371710808,37197NKNBNKNB,15169.372838501073
1449,370630909,370633636,1210.68560110641
1450,370632828,37077TYHOTYHO,4214.753632241086
1451,370632828,37077BTNRBTNR,6333.966300095263
1452,370632828,37145MTTZMTTZ,31620.403139132337
1453,371711313,371711414,9349.104925736976
1454,371711313,371711515,5409.793394951487
1455,371711414,371711515,16380.986485842564
1456,371712121,371690808,1106.3188039613585
1457,371712121,371690909,4143.319701193153
1458,3712700020002,3712700410041,19372.635995054246
1459,3712700020002,3712700220022,18976.624349822654
1460,3712700020002,3712700210021,46899.60968037948
1461,3712700020002,3712700260026,16206.62953758041
1462,3712700020002,3712700310031,849.952296265147
1463,3712700020002,3712700400040,39822.78634536581
1464,3712700020002,3706507010701,16230.932574301898
1465,3712700020002,3706506010601,0.0
1466,3712700320032,3712700340034,2025.8353181735345
1467,3712700320032,3712700360036,4662.028810447071
1468,3712700320032,3712700310031,9262.636701288135
1469,3712700320032,3712700330033,9823.308836282637
1470,3712700320032,3706512021202,1041.455032782865
1471,3712700320032,3706512051205,322.1460281489069
1472,3712700340034,3712700360036,6379.22496872365
1473,3712700340034,3712700350035,10642.898597849533
1474,3712700340034,3712700250025,7135.933304158923
1475,3712700340034,3712700330033,8407.98079136736
1476,3712700340034,3706512021202,1888.0345323511453
1477,3712700340034,3706512031203,1210.685092232357
1478,3712700110011,3712700060006,31926.865379512787
1479,3712700110011,3712700030003,21553.63379448261
1480,3712700110011,3712700150015,14501.698640836901
1481,3712700110011,3712700120012,45192.85235783123
1482,3712700110011,3712700040004,12880.484737551507
1483,3712700110011,3712700080008,18060.943948138272
1484,3712700110011,370690606,0.0
1485,3712700110011,370690808,23683.188518494975
1486,3712700060006,3712700010001,15434.764978735757
1487,3712700060006,3712700050005,25437.0650405998
1488,3712700060006,3712700080008,16302.097673075215
1489,3712700060006,370690606,6194.5799608395455
1490,3712700060006,370690808,0.0
1491,3712700060006,370691313,12394.813438242456
1492,3712700010001,3712700050005,31471.911282588513
1493,3712700010001,3712700080008,35246.051034015705
1494,3712700010001,37195PROLPROL,46099.87020455532
1495,3712700010001,37195PRTAPRTA,367.6354010669516
1496,370352121,370353131,34225.29440434693
1497,370352121,370350505,22577.67611716884
1498,370352121,37097FTFT,17438.520558213666
1499,370352121,37097SH-BSH-B,15118.00866456704
1500,370352020,370352222,0.0
1501,370352020,370353232,26504.6321124942
1502,370352020,370353434,9559.574179307177
1503,370352020,370350101,7378.217800319288
1504,370352020,370350909,20138.52638707636
1505,370352020,37109OG10OG10,40.152766311407305
1506,370352020,37109HG17HG17,16315.432224440301
1507,370352222,370350606,19225.01938061478
1508,370352222,370353232,16305.792596264535
1509,370352222,370352525,3262.4630801971725
1510,370352222,370350808,6474.179083631169
1511,370352222,370350101,5641.49646195934
1512,370352222,370351010,4825.121727042844
1513,370352222,370350505,6596.104220194824
1514,370350606,370350707,1736.7643821719037
1515,370350606,370353333,2721.53873080405
1516,370350606,370352727,24875.669199511132
1517,370350606,370350808,13422.291293084538
1518,370350606,370350505,11935.800806606489
1519,370351717,370351919,10777.910274008867
1520,370351717,370351313,9394.57552971389
1521,370351717,3702300130013,0.0
1522,370351717,3702300150015,10081.42839028573
1523,370352626,370351313,3416.49025195652
1524,370352626,370351414,5906.754406522649
1525,370352626,370353636,7221.855718696545
1526,370352626,37027PR15PR15,2067.6358896930938
1527,370352626,3702300150015,3483.379707509565
1528,370351919,370352424,27009.757953070075
1529,370351919,370351313,6874.416649648928
1530,370351919,370350404,7355.344486566716
1531,370351919,3702300130013,7047.615350790249
1532,370351919,3702300150015,0.0
1533,370350707,370353333,22621.10470189386
1534,370350707,370353535,2538.4767524920157
1535,370350707,370352525,14600.991359673462
1536,370350707,370354040,978.7240619551595
1537,370350707,370350808,10164.1613505326
1538,370350707,370352828,7990.609770297351
1539,370351515,370351313,1952.7553804827965
1540,370351515,370351212,4530.516708035921
1541,370351515,370351414,859.2709919408884
1542,370351515,370350404,2491.925509909332
1543,370351515,370351111,601.1910310086363
1544,370353333,370352929,18711.20746724982
1545,370353333,370352727,13326.489063784462
1546,370353333,370352828,6979.61589079022
1547,370353333,37003T1T1,0.0
1548,370353333,37003WW,21446.07964671952
1549,370352929,370353838,8955.773922541128
1550,370352929,370352828,2593.1137802440257
1551,370352929,370353030,10015.379344864188
1552,370352929,37003B2B2,7755.485804111162
1553,370352929,37003WW,835.5063273178466
1554,370353535,370352323,10295.15251897253
1555,370353535,370351616,2977.802059228374
1556,370353535,370354040,6360.448124129852
1557,370353535,370353434,10887.830362696714
1558,370353535,370352828,12567.286709283191
1559,370353535,370351212,8157.247290138659
1560,370353535,370350404,9451.22411076228
1561,370353737,370353939,0.0
1562,370353737,370353838,9461.578186962204
1563,370353737,370351616,7947.501977053302
1564,370353737,370353636,3541.6888664722096
1565,370353737,370351111,2506.6341685814095
1566,370353737,370353030,1131.8821006635194
1567,370353232,370354040,6109.1259186591815
1568,370353232,370353434,11983.95016853587
1569,370353232,370350101,0.0
1570,370353232,370351010,4150.44729589094
1571,370352727,370350505,17629.7049439094
1572,370352727,37003MM,13115.328682991532
1573,370352727,37003T1T1,17585.135787621108
1574,370352727,37003WW,0.0
1575,370352727,37097SH-ASH-A,14369.260667912326
1576,370352323,370350303,27194.8081888949
1577,370352323,370352424,23800.11373585779
1578,370352323,370353434,10613.672679442136
1579,370352323,370350404,14355.339002095858
1580,37047P21P21,37047P17P17,5117.328983461663
1581,37047P21P21,37047P15P15,12046.916248767955
1582,37047P21P21,37047P07P07,3022.457464544219
1583,37047P21P21,37047P18P18,24568.46701317096
1584,37047P21P21,37047P23P23,43758.72490104432
1585,37047P17P17,37047P16P16,12293.146405391124
1586,37047P17P17,37047P01P01,32360.423179978563
1587,37047P17P17,37047P22P22,0.0
1588,37047P17P17,37047P18P18,20294.496786603566
1589,37047P17P17,37047P23P23,13705.66871953397
1590,37047P16P16,37047P01P01,37289.94056221624
1591,37047P16P16,37047P02P02,46298.06040917737
1592,37047P01P01,37047P11P11,11652.088826851
1593,37047P01P01,37047P10P10,37101.533330539845
1594,37047P01P01,37047P22P22,9272.197437829853
1595,37047P01P01,37047P23P23,0.0
1596,37047P01P01,37047P02P02,1456.1792188447655
1597,37047P01P01,37047P12P12,27089.2997151529
1598,37047P06P06,37047P08P08,31954.648381065115
1599,37047P06P06,37047P15P15,34939.345011903795
1600,37047P06P06,37047P09P09,10546.499443854265
1601,37047P06P06,37047P07P07,20974.084285372275
1602,37047P08P08,37047P24P24,13161.972537196969
1603,37047P08P08,37047P26P26,9053.55911595242
1604,37047P08P08,37047P09P09,26137.636222836973
1605,37047P08P08,37047P07P07,9522.987114015723
1606,37047P24P24,37047P26P26,20441.991538030237
1607,37047P24P24,37047P22P22,15061.520696033707
1608,37047P24P24,37047P07P07,29355.33319159576
1609,37047P24P24,37047P25P25,47529.72406308775
1610,37047P26P26,37047P04P04,29531.049764402895
1611,37047P26P26,37047P25P25,54447.98533873752
1612,370353939,370353838,9695.949892320063
1613,370353939,370353636,8610.231491915814
1614,370353939,37027PR15PR15,2790.60612172695
1615,370353939,37027PR28PR28,6071.89679148243
1616,370353939,37003B1B1,10918.694386888914
1617,370353939,37003B2B2,0.0
1618,370350303,370352424,11985.671254883553
1619,370350303,370350202,30179.898712301198
1620,370350303,370353434,34476.755598596596
1621,370350303,37109OG10OG10,96.0011612945205
1622,370350303,37109DV08DV08,37366.11059628206
1623,370352424,370350202,35342.785947973614
1624,370352424,370350404,3436.3956211231234
1625,370352424,3702300290029,0.0
1626,370352424,3702300130013,9753.854492867074
1627,370352424,3702300120012,10625.325187211125
1628,370353838,370353636,0.0
1629,370353838,370353030,3774.4422208200294
1630,370353838,37003B1B1,0.0
1631,370353838,37003B2B2,11889.188084374471
1632,370351616,370352828,2158.506205165142
1633,370351616,370351212,6260.8961766402645
1634,370351616,370351111,3020.698312810931
1635,370351616,370353030,3904.0020698690064
1636,370350202,37109NB03NB03,34588.274534740754
1637,370350202,37109DV08DV08,16514.921147631434
1638,370350202,3702300290029,21971.984819512505
1639,370350202,3702300120012,0.0
1640,370352525,370354040,14899.690706820342
1641,370352525,370350808,7459.726384797354
1642,370352525,370351010,5496.510477893949
1643,370354040,370353434,15112.769476396592
1644,370354040,370351010,1334.3769293253295
1645,370353434,37109OG10OG10,17350.50907022312
1646,370351313,370351414,11788.804115330437
1647,370351313,370350404,2144.2571018364265
1648,370351313,3702300150015,172.9704669697217
