,lo,hi,length
6413,42017360,42017610,5353.393689
6414,42017360,42017630,6014.64412536
6415,42017370,42017380,7318.47411099
6416,42017370,42017390,1730.03167621
6417,42017370,42017410,0.0
6418,42017370,42017440,914.075908766
6419,42017370,42017690,1213.67315611
6420,42017370,42017700,562.478027821
6421,42017370,42017760,5204.54227771
6422,420171390,420171706,1725.28400232
6423,420171390,420171300,5491.40871549
6424,420171390,420171305,1000.19321481
6425,420171400,420171410,1667.27078329
6426,420171400,420171420,1029.22850085
6427,420171400,420171430,1251.07040135
6428,420171400,420171440,9007.22045918
6429,420171400,420171660,5557.01160356
6430,420171400,420171680,0.0
6431,420171400,420171970,5851.41176537
6432,420171400,420172030,8382.27466055
6433,420171410,420171430,3282.63848929
6434,420171410,420171970,2353.18408557
6435,420171420,420171430,0.0
6436,420171420,420171440,6423.04246323
6437,420171420,420171660,0.0
6438,420171420,420171680,5523.08658359
6439,420171430,420171440,2014.42558041
6440,420171450,420171460,7025.21160507
6441,420171450,420172540,1862.61701358
6442,420171450,420911785,4594.15423459
6443,420171450,420911795,1327.34142632
6444,420171450,421015805,0.0
6445,420171450,421015821,2198.47886582
6446,420171460,420172480,0.0
6447,420171460,420172530,461.466965412
6448,420171460,420172540,4939.16819209
6449,420172470,420172480,14023.2216867
6450,420172470,420172490,3497.91867004
6451,420172470,420172500,1444.64362379
6452,420172470,420172530,3985.89072577
6453,420172470,420172560,0.0
6454,420172470,420171960,5166.16487883
6455,420172470,420171980,0.0
6456,420172480,420172530,12133.4944494
6457,420172480,420171960,1844.65144142
6458,420172480,420171970,0.0
6459,420172480,420172000,5406.85837749
6460,420172490,420172500,4502.85328636
6461,420172490,420172520,3573.02456291
6462,420172490,420172530,0.0
6463,420172490,420172550,1838.07831893
6464,420172490,420172560,5036.28404959
6465,420172500,420172510,4379.19197556
6466,420172500,420172520,387.827987731
6467,420172500,420171960,0.0
6468,420172500,420171980,3190.1329912
6469,420172510,420172520,1278.91576987
6470,420172510,420172670,2127.37128032
6471,420172510,420172700,595.611170449
6472,420172510,420171980,2607.4013515
6473,420172520,420172550,4150.08998999
6474,420172520,420172610,0.0
6475,420172520,420172670,2912.84087103
6476,420172530,420172540,11844.6881787
6477,420172530,420172560,1627.71475159
6478,42017380,42017390,1584.37626989
6479,42017380,42017410,582.942163427
6480,42017380,42017440,5798.45644073
6481,42017390,42017400,8720.98850425
6482,42017390,42017410,19775.114389
6483,42017390,42017420,3980.51829041
6484,42017390,42017760,533.520505146
6485,42017390,4201730,1303.31926462
6486,42017400,42017410,4397.4401615
6487,42017400,42017420,8671.22936086
6488,42017400,4201730,2355.03012552
6489,42017410,42017420,0.0
6490,42017420,42017760,0.0
6491,42017430,42017440,12469.3985048
6492,42017430,42017670,247.760298781
6493,42017430,42017680,6882.05734414
6494,42017430,42017700,1846.00491993
6495,420171530,420171560,0.0
6496,420171530,420171590,2038.47310287
6497,420171530,420171640,4937.27820525
6498,420171530,420171650,6001.63607786
6499,420171530,420171707,763.879356417
6500,420171530,420172120,7750.69933554
6501,420171530,420171220,2074.8792046
6502,420171530,420171250,9972.43287965
6503,420171530,420171240,2119.64934355
6504,420171540,420171550,653.771571787
6505,420171540,420171560,3374.53145628
6506,420171540,420171630,1891.5283033
6507,420171540,420171640,2007.93810922
6508,420171550,420171570,3557.00131075
6509,420171550,420171600,4093.33074207
6510,420171550,420171630,552.093122115
6511,420171560,420171590,1151.04380041
6512,420171560,420171610,2088.97453392
6513,420171560,420171630,5088.06238276
6514,420171560,420171640,2030.78181367
6515,420171570,42017470,4845.05989261
6516,420171570,42017490,1485.21903453
6517,420171570,420171600,1309.88347056
6518,420171570,42017530,0.0
6519,420171570,42017540,5473.89939074
6520,420171580,420171600,406.711065513
6521,420171580,420171610,1791.49971511
6522,420171580,420171620,3101.70728569
6523,420171580,420171650,5482.90269168
6524,420171580,420171060,0.0
6525,420171580,420171080,138.087369802
6526,420171580,420171090,1728.9532081
6527,420171590,420171610,1246.31121
6528,420171590,420171620,5907.74986021
6529,420171590,420171640,0.0
6530,420171590,420171650,347.952337164
6531,420172540,420172560,790.978867282
6532,420172540,420911785,1553.14303331
6533,420172540,420911840,0.0
6534,420172540,420911850,5670.4137817
6535,420172550,420172560,10629.398433
6536,420172550,420172610,4683.76321456
6537,420172550,420172670,0.0
6538,420172550,420913540,4672.05261744
6539,420172560,420913540,3490.22542795
6540,420172560,420911840,4162.03626328
6541,420172560,420911850,0.0
6542,420172570,420172650,2289.55915492
6543,420172570,420172690,4150.74666824
6544,420172570,420172730,8926.20530955
6545,420172580,420172590,3187.12530895
6546,420172580,420172660,2248.43040602
6547,420172580,420172720,5695.25160871
6548,420172580,42091960,1604.88173992
6549,420172580,420913530,553.8888884
6550,420172590,420172600,650.986567346
6551,420172590,420172630,1308.40503549
6552,420172590,420172650,0.0
6553,420172590,420172700,0.0
6554,420172590,420172720,1422.09502586
6555,420172590,420172730,6505.63707569
6556,420172590,42091950,0.0
6557,420172590,42091960,6294.3143278
6558,420172600,420172630,6562.86788371
6559,420172600,420172650,4062.78156576
6560,420172600,420172680,4442.57948396
6561,420172600,420172730,0.0
6562,420172600,420911055,1522.43922482
6563,420172610,420172660,5690.31146646
6564,420172610,420172670,3010.48411454
6565,420172610,420913540,7091.77570217
6566,420172620,420172640,2173.92963202
6567,420172620,420172650,4086.38860314
6568,420172620,420172710,7992.30831245
6569,420172620,420172760,2458.99447063
6570,420172620,420172770,3427.44143782
6571,420172620,420172805,8996.61236258
6572,42017440,42017500,5367.97999995
6573,42017440,42017510,10660.1240652
6574,42017440,42017610,3068.4715123
6575,42017440,42017620,0.0
6576,42017440,42017700,2214.17853805
6577,42017470,42017480,4129.99440829
6578,42017470,42017490,3663.89413476
6579,42017470,42017530,1765.9102198
6580,42017470,42017540,0.0
6581,42017470,42017620,190.286779389
6582,42017480,42017530,4615.03875212
6583,42017480,42017620,8465.98258364
6584,42017490,42017610,1305.09083411
6585,42017490,42017620,1491.61275299
6586,42017500,42017510,4294.53111594
6587,42017500,42017650,6322.56766951
6588,42017510,42017530,2139.6946929
6589,42017510,42017610,0.0
6590,42017510,42017620,4631.41680509
6591,42017510,42017650,2261.85922763
6592,420171600,420171610,2114.33287578
6593,420171600,420171630,579.127553673
6594,420171600,42017540,6366.4346795
6595,420171600,420171090,940.606310633
6596,420171610,420171620,4104.35810795
6597,420171610,420171630,3845.82699909
6598,420171620,420171650,4306.934093
6599,420171640,4201770,198.018890758
6600,420171640,420171220,4034.81599016
6601,420171650,420171670,12534.5990282
6602,420171650,420171690,604.46696402
6603,420171650,420171706,8658.65227235
6604,420171650,420171707,20158.4760381
6605,420171650,420171060,1124.13802735
6606,420171650,420171080,0.0
6607,420171650,420171240,3971.02370211
6608,420171660,420171680,8911.08844646
6609,420171660,420172030,12227.5753741
6610,420171660,420172080,4279.45890534
6611,420171660,420171240,3266.79831068
6612,420172630,420913430,739.69014064
6613,420172630,42091950,661.799388113
6614,420172630,42091960,0.0
6615,420172630,420911060,6759.33573855
6616,420172630,420911055,958.85975439
6617,420172640,420172680,4406.87583404
6618,420172640,420172710,1912.95893382
6619,420172640,420172770,4212.42754265
6620,420172640,420911065,2942.39018057
6621,420172650,420172680,2313.87242315
6622,420172650,420172690,1680.51375664
6623,420172650,420172710,4481.02864831
6624,420172650,420172730,516.61981354
6625,420172650,420172805,1468.61877185
6626,420172660,420172670,1977.77976114
6627,420172660,420172700,465.356910188
6628,420172660,420172720,3723.40705726
6629,420172660,420913530,2455.80891562
6630,420172660,420913540,933.788017089
6631,420172670,420172700,20964.6499523
6632,420172680,420172710,331.122244334
6633,420172680,420911055,682.663389842
6634,420172680,420911065,1928.59213703
6635,420172690,420172730,3507.46864332
6636,420172690,420172805,489.341160104
6637,420172690,420172800,7444.654393
6638,420172690,420171230,3630.31116691
6639,42017530,42017540,4990.87460914
6640,42017530,42017570,1787.0759514
6641,42017530,42017620,891.220477638
6642,42017530,42017640,2067.78189644
6643,42017530,42017650,2221.46676443
6644,42017540,42017570,3784.83662587
6645,42017540,42017590,6908.37762501
6646,42017540,420171090,1313.57401319
6647,42017570,42017580,6437.36713366
6648,42017570,42017590,2394.02600095
6649,42017570,42017640,4451.81114378
6650,42017580,42017590,3170.22966916
6651,42017580,42017640,85.0398642299
6652,42017580,420171020,2893.89349298
6653,42017580,420171130,3685.67900095
6654,42017580,420171140,3989.21801683
6655,42017590,420171020,3835.50422688
6656,42017590,420171060,1438.99022677
6657,42017590,420171090,5618.63647979
6658,42017610,42017620,2123.76304723
6659,42017610,42017630,1879.15412672
6660,420171670,420171690,10315.0976369
6661,420171670,420171700,4205.81370504
6662,420171670,420171706,2946.23970474
6663,420171670,420171890,16106.1507075
6664,420171680,420171250,1937.88438186
6665,420171680,420171240,345.467628692
6666,420171690,420171890,4658.63820052
6667,420171690,420172080,11253.0647483
6668,420171690,420171240,723.667748819
6669,420171700,420171703,3098.32984603
6670,420171700,420171706,3275.18782399
6671,420171700,420171890,16298.7054803
6672,420171700,420171270,1580.35223651
6673,420171700,420171305,0.0
6674,420171703,420171706,5641.9891179
6675,420171703,420171270,0.0
6676,420171703,420171305,5309.93275215
6677,420171706,420171060,1688.89888876
6678,420171706,420171305,26.7743464024
6679,420172700,420172720,3230.72733598
6680,420172700,420172730,2333.9460204
6681,420172700,420171980,16525.8797819
6682,420172700,420172020,0.0
6683,420172700,420171230,5776.12052771
6684,420172720,420172730,0.0
6685,420172730,420171230,4696.1577539
6686,420172740,420172750,11706.712172
6687,420172740,420172770,433.386893614
6688,420172740,420172780,3440.81936398
6689,420172740,420172786,6307.76029261
6690,420172740,42017885,4654.96185375
6691,420172740,420172202,3211.29551504
6692,42017640,42017650,3939.74715203
6693,42017640,420171100,4266.83517739
6694,42017640,420171130,1667.2192522
6695,42017670,42017680,10302.802172
6696,42017670,42017700,1181.94258293
6697,42017670,42017710,462.435999869
6698,42017670,42017730,2862.87242133
6699,42017690,42017700,3147.72069498
6700,42017690,42017720,540.967553176
6701,42017690,42017750,1922.15337037
6702,42017690,42017760,1171.07342272
6703,42017700,42017710,364.292609422
6704,42017700,42017720,282.34987272
6705,42017710,42017720,2328.86516009
6706,42017710,42017730,4721.27871389
6707,42017720,42017750,4847.56691669
6708,420171710,420171730,20696.4455953
6709,420171710,420171740,18562.6002096
6710,420171710,42077930,7409.46147641
6711,420171710,420911990,9511.9331417
6712,420171710,420913240,14167.9871646
6713,420171720,420171730,18255.3474904
6714,420171720,420171740,7983.45873878
6715,420171720,420172250,6297.42169904
6716,420171720,42077930,24401.558011
6717,420171720,420771300,358.586321269
6718,420171730,420171740,18215.0346229
6719,420171730,42077930,8262.92812198
6720,420171740,420172820,30969.9532358
6721,420171740,420172200,1188.33941362
6722,420171740,420172240,8904.60146326
6723,420171740,420172250,1051.15764804
6724,420171740,420911990,8264.4536228
6725,420171755,420171765,5710.87719424
6726,420171755,42017990,16930.9223986
6727,420171765,420171775,6326.26119863
6728,420171765,420171785,2651.04663379
6729,420171765,42017990,3592.49118895
6730,420171765,420171030,801.89153512
6731,420171775,420171785,2510.66024314
6732,420171775,420171030,6669.00069424
6733,420171775,420171320,1560.00224573
6734,420171785,420171010,187.902041865
6735,420171785,420171030,10211.7332519
6736,420171785,420171320,921.548100769
6737,420171790,420171825,3594.6764328
6738,420171790,42017820,8970.78520459
6739,420171790,42017840,12077.4529169
6740,420171790,420171830,5101.03947267
6741,420171790,42017880,5632.88044663
6742,420171790,420172175,6290.8775154
6743,420171790,420171210,34898.0382297
6744,420171790,420172195,4893.32475643
6745,420172750,420172782,14929.5765335
6746,420172750,420172784,4133.03007053
6747,420172750,420172786,2812.92590497
6748,420172750,42017870,4708.94106677
6749,420172750,420172202,9010.69293817
6750,420172760,420172770,5785.20168195
6751,420172760,420172780,4504.34898585
6752,420172760,420172805,8519.4647061
6753,420172770,420172780,1377.24607199
6754,420172770,420172786,2678.85384245
6755,420172770,420911065,1176.24209634
6756,420172770,420911090,0.0
6757,420172780,420172805,3542.70715902
6758,420172780,420172825,7101.59440333
6759,420172780,42017885,5481.04549692
6760,42017740,42017750,2737.16321243
6761,42017740,42017760,3633.43613765
6762,42017750,42017760,180.399966601
6763,42017765,42017775,18391.0455184
6764,42017765,42017780,15314.8494446
6765,42017765,420172801,37885.9607875
6766,42017765,42017850,7195.18990126
6767,42017765,42017860,0.0
6768,42017765,420172815,1692.49732042
6769,42017765,420172840,13206.2210355
6770,42017765,42017885,4297.5364729
6771,42017775,42017780,11714.28479
6772,42017775,420172840,2479.09774766
6773,42017780,42017790,21246.9249335
6774,42017780,42017805,7664.94681845
6775,42017780,42017850,8453.24507223
6776,42017780,42017890,0.0
6777,42017790,42017805,2531.39725166
6778,42017790,42017810,29267.3640427
6779,42017805,42017810,6545.82020262
6780,42017805,42017815,2934.85860871
6781,42017805,42017818,3326.01144082
6782,42017805,42017850,0.0
6783,42017805,42017880,4753.20815476
6784,42017805,42017890,16943.5636311
6785,42017805,42017910,1730.3406832
6786,42017805,420172195,7242.47802036
6787,42017810,42017815,3514.21879881
6788,42017810,42017818,7630.18722306
6789,42017810,420172196,7556.32718126
6790,42017815,42017818,6357.74169812
6791,42017815,420172195,285.554736806
6792,42017815,420172196,12225.2725083
6793,420171800,420171810,8569.41857974
6794,420171800,420171820,4859.880866
6795,420171800,420172782,2451.73955636
6796,420171800,420911965,0.0
6797,420171800,420911985,5275.14144295
6798,420171800,420911987,0.0
6799,420171810,420171820,471.983428007
6800,420171810,420172782,8338.36312759
6801,420171810,42017820,13708.4662587
6802,420171810,42017870,5499.76023112
6803,420171810,420171830,11809.0839451
6804,420171820,420171825,9008.9014928
6805,420171820,42017820,8978.10735305
6806,420171820,420911965,5441.45737038
6807,420171820,420911985,0.0
6808,420171820,42091991,597.632898789
6809,420171825,42017820,6471.93819916
6810,420171825,420171200,15475.8595856
6811,420171825,420171210,5719.90523218
6812,420171825,42091991,4156.72322487
6813,420171825,420911000,2779.2930323
6814,420172782,420172784,8838.59122995
6815,420172782,42017870,3138.28222364
6816,420172782,420911985,0.0
6817,420172782,420911987,16488.6558054
6818,420172784,420172786,6583.14005832
6819,420172784,420911987,1537.93863537
6820,420172784,420911090,21295.8843643
6821,420172786,420911065,0.0
6822,420172786,420911090,14376.625424
6823,420172801,420172800,11570.8647535
6824,420172801,420172815,8307.76940329
6825,420172801,420172825,0.0
6826,420172801,420172840,5159.41339164
6827,420172801,420172020,11571.4513807
6828,420172805,420172800,2207.24859095
6829,420172805,420172825,8384.34660951
6830,420172800,420172815,0.0
6831,420172800,420172825,1251.14935242
6832,420172800,420172020,14765.5487196
6833,420172800,420171230,246.0462661
6834,42017820,420171830,2590.55866661
6835,42017830,42017860,1098.32543416
6836,42017830,42017870,4694.92382722
6837,42017830,42017885,2402.17234763
6838,42017830,420172202,6719.9040999
6839,42017830,42017930,450.319470068
6840,42017830,42017940,7789.81700344
6841,42017840,42017870,13341.018765
6842,42017840,420171830,9008.9124992
6843,42017840,42017880,4105.27102046
6844,42017850,42017860,7671.31893367
6845,42017850,42017885,0.0
6846,42017850,42017890,3950.94003926
6847,42017850,42017900,8194.90611469
6848,42017850,42017940,320.925670779
6849,42017860,42017885,10258.1508333
6850,42017860,42017940,5107.30391633
6851,42017870,420171830,18225.3448719
6852,42017870,42017880,4114.5493862
6853,42017870,420172202,6395.12948462
6854,42017870,42017930,5695.37821914
6855,420171910,420171920,4712.64439635
6856,420171910,420171860,1260.91561516
6857,420171910,420171870,4180.36872329
6858,420171910,420171890,0.0
6859,420171910,420171900,2772.92895901
6860,420171910,420171905,2212.37223353
6861,420171920,420171860,168.639995244
6862,420171920,420171890,10839.9423621
6863,420171920,420171900,559.966654131
6864,420171850,420171860,32476.5984105
6865,420171850,420172840,1266.09496829
6866,420171850,420171880,7793.42815334
6867,420171850,420171890,2551.33236084
6868,420171850,420171950,12672.0334866
6869,420171850,420172100,0.0
6870,420171860,420172840,5018.48902259
6871,420171860,420171890,204.51436153
6872,420171860,420171905,10018.7857419
6873,420171860,420171915,3522.4543621
6874,420172815,420172825,8907.34116159
6875,420172815,42017885,18768.6082341
6876,420172825,42017885,1073.89099703
6877,420172820,420172830,25947.0061777
6878,420172820,42017985,4391.29242297
6879,420172820,420172240,13520.7817616
6880,420172820,420911990,2243.18800241
6881,420172820,420912730,16378.6425969
6882,420172830,42017980,1182.22085702
6883,420172830,42017985,4804.66242971
6884,420172830,420171185,657.837529245
6885,420172830,420171190,14701.84196
6886,420172830,420172150,636.82713482
6887,420172830,420172280,7300.18052098
6888,420172830,420172290,0.0
6889,420172830,420172300,7547.85951315
6890,420172830,42091911,5126.12093575
6891,420172830,420912730,2489.39146908
6892,420172830,420912950,1745.86856621
6893,420172840,420171915,3315.54103233
6894,420172840,420171950,10171.1826433
6895,420172840,420172020,9336.22535184
6896,420172850,420171260,4472.47451307
6897,420172850,420171270,923.748579515
6898,420172850,420171290,985.653887323
6899,420172850,420171310,1524.83317013
6900,42017880,42017890,2687.60939245
6901,42017880,42017910,6752.56652492
6902,42017880,42017920,17310.2154726
6903,42017880,42017930,1947.94490318
6904,42017880,420172195,7075.45617241
6905,42017885,420172202,3791.69966226
6906,42017890,42017900,2839.47951577
6907,42017890,42017910,420.613036947
6908,42017900,42017910,2695.61741059
6909,42017900,42017930,288.503543487
6910,42017900,42017940,2921.7951717
6911,42017910,42017920,2614.33244052
6912,42017910,42017930,1923.32385496
6913,42017920,42017930,1032.31894082
6914,420171870,420171900,7982.83355718
6915,420171870,420171905,3141.10696327
6916,420171870,420171270,0.0
6917,420171870,420171280,3855.28576798
6918,420171880,420171890,1122.58369502
6919,420171880,420171950,0.0
6920,420171880,420172080,0.0
6921,420171880,420172100,13302.3959169
6922,420171890,420171900,11528.5208806
6923,420171890,420172080,1233.04046479
6924,420171890,420172100,0.0
6925,420171890,420171270,2383.21097886
6926,420171900,420171270,4831.24970657
6927,420171900,420171280,0.0
6928,420171905,420171915,6140.29966642
6929,420171930,420171940,25121.5373915
6930,420171930,42017960,22506.8199869
6931,420171930,420171170,9655.35858314
6932,420171940,4201710,3885.0448457
6933,420171940,420171170,9943.37048595
6934,420171950,420172020,1433.48743973
6935,420171950,420172050,8056.3924079
6936,420171950,420172060,0.0
6937,420171950,420172090,11404.5471847
6938,420171950,420172100,1529.59083183
6939,420171950,420172112,2160.05145324
6940,42017930,42017940,5968.81753855
6941,42017950,4201720,8184.49777977
6942,42017950,420171180,2595.86551529
6943,42017950,420171210,6284.83733078
6944,42017960,420172270,11145.3028642
6945,42017960,42095840,0.0
6946,42017960,420951280,2065.94873364
6947,42017960,420951310,30754.8183084
6948,42017980,42017985,22433.9202928
6949,42017980,4201720,3419.08982997
6950,42017980,420171180,11514.4731184
6951,42017980,420172130,17194.3679642
6952,42017980,420172140,5551.23133086
6953,42017980,420172150,2735.8107443
6954,42017980,420172280,0.0
6955,42017980,420172290,2479.46044605
6956,42017985,4201720,1671.34625752
6957,42017985,420171170,17867.336991
6958,42017985,420172240,32693.0112963
6959,42017990,420171000,2242.09866762
6960,42017990,420171030,9669.59461526
6961,42017990,420171040,3172.29283091
6962,42017990,420171050,21799.3454368
6963,42017990,420171060,33.2189787527
6964,42017990,420171120,3080.0390995
6965,42017990,420171160,0.0
6966,420171000,420171020,6598.18428037
6967,420171000,420171060,4038.49471325
6968,420171000,420171070,3066.81759314
6969,420171000,420171120,1179.35913833
6970,420171010,420171030,6925.62368715
6971,420171010,420171040,387.643581214
6972,420171010,420171320,160.333692255
6973,420171960,420171980,2404.65889972
6974,420171960,420172000,1317.69283963
6975,420171960,420172060,4936.0555276
6976,420171960,420172070,63.0635929367
6977,420171970,420171990,6742.99996259
6978,420171970,420172000,3352.97693992
6979,420171970,420172030,2577.18008021
6980,420171980,420172020,27312.4071841
6981,420171980,420172060,1270.25340086
6982,420171980,420172070,9595.2234507
6983,420171980,420172112,0.0
6984,420171980,420171230,0.0
6985,420171990,420172000,12019.9283985
6986,420171990,420172030,2539.38726269
6987,420171990,420172040,3681.15964314
6988,420171990,420172080,2669.64997095
6989,420171990,420172110,6351.73411519
6990,420171020,420171060,981.836554382
6991,420171020,420171070,1790.33813172
6992,420171020,420171120,1052.78919554
6993,420171020,420171140,742.83074818
6994,420171020,420171150,2699.29135385
6995,420171030,420171040,2607.54701691
6996,420171030,420171320,5144.91161642
6997,420171040,420171060,4145.75499465
6998,420171050,420171100,399.946165286
6999,420171050,420171110,1084.85660734
7000,420171050,420171120,0.0
7001,420171050,420171160,451.445839876
7002,420171060,420171070,6270.20717631
7003,420171060,420171080,8094.73969764
7004,420171060,420171090,3200.65856744
7005,420171080,420171090,7154.88707466
7006,420172000,420172010,10223.5487168
7007,420172000,420172060,531.058661402
7008,420172000,420172110,752.500327427
7009,420172010,420172050,366.622328877
7010,420172010,420172060,1461.88252306
7011,420172010,420172090,10866.8746984
7012,420172010,420172110,996.686482511
7013,420172020,420172060,0.0
7014,420172020,420172112,17470.9395159
7015,420172020,420171230,2424.01932667
7016,420172030,420172080,9262.60994807
7017,420172040,420172050,4105.25206155
7018,420172040,420172080,2548.17199944
7019,420172040,420172100,3737.52596941
7020,420172040,420172110,4546.30289142
7021,420172050,420172090,1178.04527334
7022,420172050,420172100,3164.5014978
7023,420172050,420172110,3464.930748
7024,420172060,420172070,12575.5734529
7025,420172060,420172090,669.575529244
7026,420172060,420172112,6818.08567134
7027,420171100,420171110,2514.89301007
7028,420171100,420171130,3529.21582754
7029,420171110,420171130,1398.33415382
7030,420171110,420171140,1675.99738633
7031,420171110,420171160,3924.1529937
7032,420171120,420171140,3074.45366418
7033,420171120,420171150,2893.15021415
7034,420171120,420171160,2773.40283405
7035,420171130,420171140,2050.40248886
7036,420171140,420171150,3351.0539859
7037,420171140,420171160,1353.94627377
7038,420172080,420172100,1278.16441199
7039,420172080,420171240,3440.97195634
7040,420172090,420172112,0.0
7041,4201710,4201720,36210.1886645
7042,4201710,420171170,19791.0474279
7043,4201710,420172165,11296.2499167
7044,4201710,420172175,2237.47675888
7045,4201710,420172185,2069.04841958
7046,4201720,420171170,16315.8031062
7047,4201720,420171180,12591.0606778
7048,4201720,420172175,12628.3704229
7049,4201720,420171210,3067.14220519
7050,4201730,4201740,2672.60342023
7051,4201730,4201770,1099.32229158
7052,4201730,4201780,601.37721811
7053,4201730,4201790,3732.17422906
7054,4201730,42017100,2455.59015783
7055,420171170,420172240,3409.99193205
7056,420171170,420172250,9493.24560796
7057,420171180,420172203,12612.7433981
7058,420171180,420172150,226.590275385
7059,420171180,420171210,9971.02071482
7060,420171185,420172203,20012.0988413
7061,420171185,420171190,6511.54484547
7062,420171185,420171200,5263.87934769
7063,420171185,420172150,4795.80093451
7064,420171185,420171210,5871.77237594
7065,420171185,420172310,13502.5084844
7066,420172203,420172150,2753.80769902
7067,420172203,420171210,3549.1276497
7068,420172203,420172310,10150.775333
7069,420171190,420171200,12007.6448187
7070,420171190,420912780,2128.70129612
7071,420171190,420912950,66.1122023777
7072,420171200,420171210,8504.43292076
7073,420171200,42091928,2918.46612095
7074,420171200,420912780,1315.28369193
7075,420171200,420911000,1541.05702603
7076,420171200,420911010,6023.01504436
7077,420171200,420911011,5796.11546559
7078,420172130,420172140,4591.77639921
7079,420172130,420172150,3542.59745133
7080,420172140,420172150,6781.41474216
7081,420172140,420172290,5461.03366233
7082,420172150,420172290,33.615523103
7083,420172150,420172300,3736.861692
7084,420172165,420172185,21624.0548189
7085,420172165,420172196,8943.70532001
7086,420172175,420172185,5854.03559675
7087,420172175,420171210,5499.45227796
7088,420172175,420172195,9539.85561284
7089,420172185,420172195,2201.7098618
7090,420172185,420172196,15899.0384548
7091,4201740,4201750,7396.10018344
7092,4201740,4201790,5318.03628751
7093,4201740,42017110,3814.99970014
7094,4201740,42017120,226.335256916
7095,4201750,4201760,4062.39443718
7096,4201750,4201790,3659.40764148
7097,4201750,42017120,2703.86451145
7098,4201760,4201780,0.0
7099,4201760,4201790,917.208970713
7100,4201760,42017120,1031.9219941
7101,4201760,42017140,3441.35095925
7102,4201760,42017150,0.0
7103,4201770,4201780,6237.04410165
7104,4201770,420171220,9919.57618859
7105,4201780,4201790,12960.8803203
7106,4201780,42017100,8166.97142767
7107,4201790,42017100,3033.3824218
7108,420171250,420171240,5627.65644032
7109,420171260,420171270,9077.69323963
7110,420171260,420171280,12888.5593565
7111,420171270,420171280,12467.8104401
7112,420171270,420171290,10396.2029961
7113,420171270,420171305,3437.34784451
7114,420172195,420172196,7474.18321671
7115,420172190,420172200,3788.27505706
7116,420172190,420172230,2505.43919455
7117,420172190,420172250,12363.8624372
7118,420172200,420172230,949.488218302
7119,420172200,420172240,12652.6548872
7120,420172200,420172250,4868.32772135
7121,420172210,420172220,3274.22226438
7122,420172210,420172230,1824.18680785
7123,420172210,420172240,7431.66201106
7124,420172210,420172250,113.570551575
7125,420172220,420172240,9606.51318453
7126,420172220,420172250,8580.64234942
7127,420172230,420172240,3953.10033764
7128,420172230,420172250,5142.22844736
7129,420172240,420172250,10314.9959442
7130,420172250,420172260,6436.63424376
7131,42017110,42017120,2810.10683131
7132,42017110,42017130,6711.48147751
7133,42017110,421016622,734.844915871
7134,42017120,42017130,4208.49714299
7135,42017120,42017140,684.832643184
7136,42017130,42017140,5814.75897846
7137,42017130,42017150,1575.35228838
7138,42017130,421016622,4205.7335568
7139,42017140,42017150,4823.3130875
7140,42017150,421016606,3412.13570854
7141,42017150,421016622,1104.7502599
7142,42017150,421016634,2160.05109968
7143,420171290,420171300,8634.25932204
7144,420171290,420171305,1196.87125797
7145,420171300,420171305,5358.16997547
7146,420171310,420171320,138.045910353
7147,420172270,420951280,8989.2235918
7148,420172280,420172290,2667.59548753
7149,420172280,420172300,1710.14401695
7150,420172290,420172300,2915.89373694
7151,42019PR85,42019PR86,15185.1302401
7152,42019PR85,42019PR87,7308.41155646
7153,42019PR85,42019355,3592.11934258
7154,42019PR85,42019356,2113.9713328
7155,42019PR85,42019530,898.822964713
7156,42019PR85,42019660,2553.36467383
7157,42019PR86,42019PR87,7160.1103929
7158,42019PR86,42019230,8953.3576286
7159,42019PR86,42019351,2425.92160192
7160,42019PR86,42019355,6528.44595527
7161,42019PR86,42019440,5180.72632735
7162,42019PR86,42019530,7173.73054382
7163,42019PR87,42019230,1845.510769
7164,42019PR87,42019440,48694.3711707
7165,42019PR87,42019530,8856.90585717
7166,42019PR87,42019550,3191.13239118
7167,42019PR87,42019560,4618.60131891
7168,42019PR87,42019610,0.0
7169,42019PR87,42019710,7852.16589002
7170,4201920,42019270,1749.95003177
7171,4201920,42019400,1114.55854413
7172,4201920,42019590,34969.300289
7173,4201920,42019720,1816.55522799
7174,4201920,42019730,0.0
7175,4201920,42031400,1603.84131167
7176,4201920,42121660,33475.266838
7177,4201930,42019260,22.9962320286
7178,4201930,42019290,3735.61328097
7179,4201930,42019450,68332.1002583
7180,4201930,42019670,23100.169779
7181,4201930,42019740,29720.3972901
7182,4201930,42019770,2323.11832864
7183,4201950,4201951,23531.458483
7184,4201950,4201952,10719.2718387
7185,4201950,42019310,2091.89417007
7186,4201950,42019545,0.0
7187,4201950,42019760,34505.8215313
7188,4201951,4201952,22022.7577178
7189,4201951,42019310,7196.61739368
7190,42019150,42019160,7898.11607213
7191,42019150,42019170,13278.3443016
7192,42019150,42019190,1547.47650119
7193,42019150,42019100,10495.9632345
7194,42019150,42019600,13062.2275402
7195,42019150,42019610,7990.64310843
7196,42019160,42019180,1222.99739837
7197,42019160,4201980,11122.2730419
7198,42019160,4201990,1179.57664878
7199,42019160,42019100,824.958013651
7200,42019160,42019555,0.0
7201,42019160,42019600,6281.98724399
7202,42019160,42019690,822.566177504
7203,42019160,42019700,5535.59673937
7204,42019170,42019190,7485.54544161
