GEOID,IDNUM
4700041177,503
4700051178,504
4700061179,505
4700071180,506
4700081181,507
4700091182,508
5300041217,509
5300191232,510
44300018055,511
4430002A8057,512
4430002B8058,513
44300038056,514
4430004A8059,515
4430004B8060,516
45102138101,517
45103588115,518
45104228120,519
45301018126,520
45301048129,521
45301058130,522
45301068131,523
45301148139,524
45301158140,525
45301168141,526
45301178142,527
45301188143,528
45301198144,529
45301208145,530
45301218146,531
45301228147,532
45301248149,533
45301258150,534
45301268151,535
45301288153,536
45301298154,537
45301318156,538
45301348159,539
45301388163,540
45301398164,541
45301408165,542
45301418166,543
45301518173,544
45301538175,545
45301548176,546
45301568177,547
45301648181,548
45302088188,549
45302098189,550
45302118191,551
292102484,552
292103485,553
6100531358,554
45302148194,555
45302178197,556
45302228202,557
45302238203,558
45302248204,559
45302488227,560
45302508229,561
45302518230,562
45302778246,563
45303018247,564
45303028248,565
45303038249,566
45303078253,567
45303088254,568
45303098255,569
45303108256,570
45303118257,571
45303138259,572
45303148260,573
45303158261,574
45303168262,575
45303178263,576
45303188264,577
45303248269,578
45303258270,579
45303298274,580
45303308275,581
45303328277,582
45303388283,583
45303398284,584
45303408285,585
45303418286,586
45303428287,587
45303448289,588
45303478292,589
45303498293,590
45303508294,591
45303518295,592
45303528296,593
45303548297,594
45303568298,595
45303578299,596
45303588300,597
45303608302,598
45303618303,599
45303628304,600
45303638305,601
45303648306,602
45303658307,603
45303668308,604
45303688310,605
35500296637,606
35500166624,607
35501146721,608
35501216728,609
35500046612,610
35500956702,611
35500636671,612
35500986705,613
35501066713,614
35501126719,615
35501196726,616
35500056613,617
35500946701,618
35501226729,619
35501176724,620
35500076615,621
35500796687,622
35500526660,623
35500996706,624
35500826690,625
35500916699,626
35500086616,627
35501116718,628
35500106618,629
35500236631,630
35500126620,631
35500256633,632
35500116619,633
35500366644,634
35501056712,635
35501086715,636
35500276635,637
35500556663,638
35500136621,639
35500146622,640
35500226630,641
35501026709,642
35500156623,643
35500346642,644
35500246632,645
35500266634,646
35501206727,647
35500176625,648
35500906698,649
35500406648,650
35500816689,651
35500426650,652
35500586666,653
35500216629,654
35500936700,655
35500206628,656
35501186725,657
35500376645,658
35500446652,659
35500606668,660
35500616669,661
35500756683,662
35500786686,663
35500676675,664
35500476655,665
35500316639,666
35500706678,667
35500326640,668
35501246731,669
35501006707,670
35500356643,671
35500546662,672
35501046711,673
35500856693,674
5501011235,675
5501021236,676
5501031237,677
5501041238,678
5501051239,679
5501071240,680
5501081241,681
5501091242,682
5501101243,683
5501111244,684
5501121245,685
5501131246,686
5501141247,687
5501151248,688
5501161249,689
5501171250,690
5501181251,691
5502011252,692
5502021253,693
5502031254,694
5502041255,695
5502051256,696
5502061257,697
5503011258,698
5503021259,699
5503031260,700
5503051261,701
5503061262,702
5503071263,703
5504001264,704
5504011265,705
5504021266,706
5504041267,707
5504051268,708
5504071269,709
5504081270,710
5504091271,711
5504101272,712
5504121273,713
5700011274,714
5700021275,715
5700031276,716
5700041277,717
5700051278,718
5700061279,719
5700071280,720
5700081281,721
5700091282,722
5700101283,723
5700111284,724
5700121285,725
5700131286,726
5700141287,727
5700151288,728
5700161289,729
5700171290,730
5700181291,731
5700191292,732
5700201293,733
5700211294,734
5700221295,735
5700231296,736
5700241297,737
5700251298,738
6100011306,739
6100021307,740
6100031308,741
6100041309,742
6100051310,743
6100061311,744
6100071312,745
6100081313,746
6100091314,747
6100101315,748
6100111316,749
6100121317,750
6100131318,751
6100141319,752
6100151320,753
6100161321,754
6100171322,755
6100181323,756
6100191324,757
6100201325,758
6100211326,759
6100221327,760
6100231328,761
6100241329,762
6100251330,763
6100261331,764
6100271332,765
6100281333,766
6100291334,767
6100301335,768
6100311336,769
6100321337,770
6100331338,771
6100341339,772
6100351340,773
6100361341,774
6100371342,775
6100381343,776
6100391344,777
6100401345,778
6100411346,779
6100421347,780
6100431348,781
6100441349,782
6100451350,783
6100461351,784
6100471352,785
6100481353,786
6100491354,787
6100501355,788
6100511356,789
6100521357,790
6100541359,791
6100551360,792
6100561361,793
6100571362,794
6100581363,795
6100591364,796
6100601365,797
6100611366,798
6100621367,799
6100631368,800
6100641369,801
6100651370,802
6100661371,803
6100671372,804
6100681373,805
6100691374,806
6100701375,807
6100711376,808
6100721377,809
6100731378,810
6100741379,811
6100751380,812
6100761381,813
6100771382,814
6100781383,815
6100791384,816
6100801385,817
6100811386,818
6100821387,819
6100831388,820
6100841389,821
6100851390,822
6100861391,823
6100871392,824
6100951393,825
6100961394,826
6100971395,827
6100981396,828
6100991397,829
6101001398,830
6101011399,831
6101021400,832
6101031401,833
6101041402,834
6101051403,835
6101061404,836
6101071405,837
6101081406,838
6101091407,839
35500416649,840
35500626670,841
35500836691,842
35500576665,843
35500436651,844
35500566664,845
35500766684,846
35500776685,847
35500456653,848
35500466654,849
35500486656,850
35500846692,851
35500496657,852
35500336641,853
35500016609,854
35500866694,855
35500506658,856
35500666674,857
35500596667,858
35500516659,859
35500306638,860
35500386646,861
35501036710,862
35500396647,863
35501096716,864
35500026610,865
35500536661,866
35500686676,867
35500966703,868
35500976704,869
35500876695,870
35501156722,871
35500696677,872
35500646672,873
35500656673,874
35501166723,875
35500036611,876
35500886696,877
35500726680,878
35500896697,879
35500716679,880
35500736681,881
35500746682,882
35500806688,883
35501136720,884
35501236730,885
35501076714,886
35500096617,887
35501106717,888
35500286636,889
35501016708,890
35500196627,891
3550092A6735,892
3550092B6736,893
35501276734,894
35500066614,895
35501266733,896
35500186626,897
35501256732,898
41300017161,899
41300027162,900
41300037163,901
41300047164,902
46900158502,903
46900048491,904
46900058492,905
46900328519,906
46900078494,907
46900068493,908
46900308517,909
46900268513,910
46900288515,911
46900108497,912
46900298516,913
46900278514,914
46900128499,915
46900138500,916
46900168503,917
46900348521,918
46900118498,919
46900318518,920
46900018488,921
46900038490,922
46900028489,923
46900148501,924
46900178504,925
46900198506,926
46900188505,927
46900238510,928
46900258512,929
46900218508,930
46900228509,931
46900338520,932
46900098496,933
46900358522,934
46900088495,935
46900208507,936
45304018318,937
45304028319,938
45304038320,939
45304048321,940
45304058322,941
45304068323,942
45304078324,943
45304088325,944
45304098326,945
45304108327,946
45304118328,947
45304128329,948
45304138330,949
45304148331,950
45304158332,951
45304168333,952
45304178334,953
45304188335,954
45304198336,955
45304208337,956
45304218338,957
45304228339,958
45304238340,959
45304248341,960
45304258342,961
45304268343,962
45304278344,963
45304288345,964
45304298346,965
45304308347,966
45304318348,967
45304328349,968
45304338350,969
45304348351,970
45304358352,971
45304368353,972
45304378354,973
45304388355,974
45304398356,975
45304408357,976
45304418358,977
45304428359,978
45304438360,979
45304448361,980
45304468362,981
45304478363,982
45304488364,983
45304508365,984
45304518366,985
45304528367,986
45304548368,987
45304588369,988
45304608370,989
45304618371,990
45304638372,991
46100018431,992
46100028432,993
46100038433,994
46100048434,995
46100058435,996
46100068436,997
46300018437,998
46300028438,999
2592120B5747,1000
14100343061,1001
14100353062,1002
14100363063,1003
14100373064,1004
14100383065,1005
14100393066,1006
14100403067,1007
14100413068,1008
14100423069,1009
14100433070,1010
14100443071,1011
14100453072,1012
14100463073,1013
14100473074,1014
14100483075,1015
14100493076,1016
14100503077,1017
14100513078,1018
14100523079,1019
14100533080,1020
14100543081,1021
14100553082,1022
14100563083,1023
14100573084,1024
14100583085,1025
14100593086,1026
14100603087,1027
14100613088,1028
14100623089,1029
14100633090,1030
14100643091,1031
14100653092,1032
14100663093,1033
14100673094,1034
14100683095,1035
14100693096,1036
14100703097,1037
14100713098,1038
14100723099,1039
14100733100,1040
14100743101,1041
14100753102,1042
14100763103,1043
14100773104,1044
14100783105,1045
14100793106,1046
14100803107,1047
14100813108,1048
14100823109,1049
14100833110,1050
14100843111,1051
14100853112,1052
14100863113,1053
14100873114,1054
14100883115,1055
14100893116,1056
14100903117,1057
14100913118,1058
14100923119,1059
14100933120,1060
14100943121,1061
14100953122,1062
14100963123,1063
14100973124,1064
14100983125,1065
14100993126,1066
14101003127,1067
14101013128,1068
14101023129,1069
14101033130,1070
14101043131,1071
14101053132,1072
14101063133,1073
14101073134,1074
14101083135,1075
14101093136,1076
14101103137,1077
14101113138,1078
14101123139,1079
14101133140,1080
14101143141,1081
14101153142,1082
14101163143,1083
14101173144,1084
14101183145,1085
14101193146,1086
14101203147,1087
14101213148,1088
14101223149,1089
14101233150,1090
14101243151,1091
14101253152,1092
14101263153,1093
14101273154,1094
14101283155,1095
14101293156,1096
14101303157,1097
14101313158,1098
14101323159,1099
14101333160,1100
14101343161,1101
14101353162,1102
14101363163,1103
14101373164,1104
14101383165,1105
14101393166,1106
14101403167,1107
14101413168,1108
14101423169,1109
14101433170,1110
14101443171,1111
14101453172,1112
14101463173,1113
14101473174,1114
14101483175,1115
14101493176,1116
14101503177,1117
14101513178,1118
14101523179,1119
14101533180,1120
14101543181,1121
14101553182,1122
14101563183,1123
14101583185,1124
14101593186,1125
14101603187,1126
14101613188,1127
14101623189,1128
14101633190,1129
14101643191,1130
14101653192,1131
14101663193,1132
14101673194,1133
14101683195,1134
14101693196,1135
14101703197,1136
14101713198,1137
14101723199,1138
14101733200,1139
14101743201,1140
14101753202,1141
14101763203,1142
14101773204,1143
14101783205,1144
14101793206,1145
14101803207,1146
14101813208,1147
14101823209,1148
14101833210,1149
14101843211,1150
14101853212,1151
14101863213,1152
14101873214,1153
14101883215,1154
14101893216,1155
14101903217,1156
14101913218,1157
14900153282,1158
14900163283,1159
14900173284,1160
14900253293,1161
21502025223,1162
21502035224,1163
21502045225,1164
21502055226,1165
21502065227,1166
21502075228,1167
21502095229,1168
21502105230,1169
21502115231,1170
21502125232,1171
21502135233,1172
21502155234,1173
21502165235,1174
21502175236,1175
21502185237,1176
21502195238,1177
21502205239,1178
21502215240,1179
21502225241,1180
21502235242,1181
21502245243,1182
21502255244,1183
21502265245,1184
21502275246,1185
21502285247,1186
21502295248,1187
21502305249,1188
21502315250,1189
21502325251,1190
21502335252,1191
21502345253,1192
21502355254,1193
21502365255,1194
21502375256,1195
21502385257,1196
21502395258,1197
21502405259,1198
21502415260,1199
21502425261,1200
21502435262,1201
21502445263,1202
2150245A5292,1203
2150245B5293,1204
21502465264,1205
21502475265,1206
21502485266,1207
21502495267,1208
21502505268,1209
21502515269,1210
21502525270,1211
21502535271,1212
21502545272,1213
21502555273,1214
21502565274,1215
21502575275,1216
37100016883,1217
37100026884,1218
37100036885,1219
37100046886,1220
37100056887,1221
37100066888,1222
37100076889,1223
37100096890,1224
37100106891,1225
37700016937,1226
37700026938,1227
37700036939,1228
37700046940,1229
37700056941,1230
37700066942,1231
37700076943,1232
38300016974,1233
38300026975,1234
3830003A6977,1235
3830003B6978,1236
38300046976,1237
38500016979,1238
38500026980,1239
38500036981,1240
38500046982,1241
38500066983,1242
38500076984,1243
38900017007,1244
38900027008,1245
38900037009,1246
38900047010,1247
38900057011,1248
38900067012,1249
38900077013,1250
38900087014,1251
38900107015,1252
38900117016,1253
38900127017,1254
39100017018,1255
39100027019,1256
39100037020,1257
39100047021,1258
391001A7022,1259
391002A7023,1260
391002B7024,1261
391003A7025,1262
391004A7026,1263
391004B7027,1264
40901017129,1265
40901027130,1266
40901037131,1267
40901047132,1268
40901057133,1269
40901067134,1270
40901077135,1271
40901087136,1272
40901097137,1273
40901107138,1274
40901117139,1275
40901127140,1276
40901137141,1277
40901147142,1278
40901157143,1279
40901167144,1280
40901177145,1281
40901187146,1282
40901197147,1283
40901207148,1284
40901217149,1285
40901227150,1286
40901237151,1287
40901247152,1288
40901257153,1289
42700017282,1290
42700027283,1291
42700037284,1292
42700047285,1293
42700057286,1294
42700067287,1295
42700077288,1296
42700087289,1297
42700097290,1298
42700107291,1299
4310001A7304,1300
43501017314,1301
43502017315,1302
43503017316,1303
43504017317,1304
292104486,1305
292105487,1306
292106488,1307
292107489,1308
292108490,1309
292109491,1310
292110492,1311
292111493,1312
292112494,1313
292113495,1314
292114496,1315
292115497,1316
292116498,1317
292117499,1318
292118500,1319
292119501,1320
292120502,1321
292121503,1322
292122504,1323
292123505,1324
292124506,1325
292125507,1326
292126508,1327
292127509,1328
292128510,1329
292129511,1330
292130512,1331
292131513,1332
292132514,1333
292133515,1334
292134516,1335
292135517,1336
292136518,1337
292137519,1338
292138520,1339
292139521,1340
292140522,1341
292141523,1342
292142524,1343
292143525,1344
292144526,1345
292145527,1346
292146528,1347
292147529,1348
292148530,1349
292149531,1350
292150532,1351
292151533,1352
292152534,1353
292153535,1354
292154536,1355
292155537,1356
292156538,1357
292157539,1358
292158540,1359
292159541,1360
292160542,1361
292161543,1362
292162544,1363
293001545,1364
293002546,1365
293003547,1366
293004548,1367
293005549,1368
293006550,1369
293007551,1370
293008552,1371
293009553,1372
293010554,1373
293011555,1374
293012556,1375
293013557,1376
293014558,1377
293015559,1378
293016560,1379
293017561,1380
293018562,1381
293019563,1382
293020564,1383
293021565,1384
293022566,1385
293023567,1386
293024568,1387
293025569,1388
293026570,1389
293027571,1390
293028572,1391
293029573,1392
293030574,1393
293031575,1394
293032576,1395
293033577,1396
293034578,1397
293035579,1398
293036580,1399
293037581,1400
293038582,1401
293039583,1402
293040584,1403
293041585,1404
293042586,1405
293043587,1406
293044588,1407
293045589,1408
293046590,1409
293047591,1410
293048592,1411
293049593,1412
293050594,1413
293051595,1414
293052596,1415
293053597,1416
293054598,1417
293055599,1418
293056600,1419
293057601,1420
293058602,1421
293059603,1422
293060604,1423
293061605,1424
293062606,1425
293063607,1426
293064608,1427
18701013723,1428
1870102A3791,1429
1870102B3792,1430
18701033724,1431
18701043725,1432
18701053726,1433
18701063727,1434
18701073728,1435
18701083729,1436
18701093730,1437
18701103731,1438
18701113732,1439
18701123733,1440
18701133734,1441
18701143735,1442
18701153736,1443
18701163737,1444
18701173738,1445
18701183739,1446
18701193740,1447
18701203741,1448
18701213742,1449
18701223743,1450
18701233744,1451
18701243745,1452
18701253746,1453
18701263747,1454
18701273748,1455
18702013749,1456
18702023750,1457
18702033751,1458
18702043752,1459
18702053753,1460
18702063754,1461
18702073755,1462
18702083756,1463
18702093757,1464
18702103758,1465
18702113759,1466
18702123760,1467
18702133761,1468
18702143762,1469
18702153763,1470
18702163764,1471
18702173765,1472
18702183766,1473
18702193767,1474
18702203768,1475
18702213769,1476
18702223770,1477
18702233771,1478
18702243772,1479
18702253773,1480
18702263774,1481
18703013775,1482
18703023776,1483
18703033777,1484
18703043778,1485
18703053779,1486
18703063780,1487
18704013781,1488
18704023782,1489
18704033783,1490
18704043784,1491
18704053785,1492
18704063786,1493
18704073787,1494
18704083788,1495
18704093789,1496
18704103790,1497
8901021744,1498
8901031745,1499
8902011746,1500
8902021747,1501
8904021754,1502
9502051798,1503
17100013602,1504
17100023603,1505
17100033604,1506
17100043605,1507
17100053606,1508
17100063607,1509
17100073608,1510
17100083609,1511
17100093610,1512
17100103611,1513
17100123612,1514
17100133613,1515
17100153614,1516
17300013615,1517
17300023616,1518
17500113619,1519
17500123620,1520
17500213621,1521
17500223622,1522
17500313623,1523
17500323624,1524
17500413625,1525
17500423626,1526
17500433627,1527
17700013628,1528
17700023629,1529
17700033630,1530
17700053631,1531
17700073632,1532
17700083633,1533
17700093634,1534
17700103635,1535
17700113636,1536
17700123637,1537
17700133638,1538
17700143639,1539
17700153640,1540
17704/63641,1541
21500015027,1542
21500025028,1543
21500035029,1544
21500045030,1545
21500055031,1546
21500065032,1547
21500075033,1548
21500085034,1549
21500095035,1550
21500105036,1551
21500115037,1552
21500125038,1553
21500135039,1554
21500145040,1555
21500155041,1556
21500165042,1557
21500175043,1558
21500185044,1559
21500195045,1560
21500205046,1561
21500215047,1562
21500225048,1563
21500235049,1564
21500245050,1565
21500255051,1566
21500265052,1567
21500275053,1568
21500285054,1569
21500295055,1570
21500305056,1571
21500315057,1572
21500325058,1573
21500335059,1574
21500345060,1575
21500355061,1576
21500365062,1577
21500375063,1578
21500385064,1579
21500395065,1580
21500405066,1581
21500415067,1582
21500425068,1583
21500435069,1584
21500445070,1585
21500455071,1586
21500465072,1587
21500475073,1588
21500485074,1589
21500495075,1590
21500505076,1591
21500515077,1592
21500525078,1593
21500535079,1594
21500545080,1595
21500555081,1596
21500565082,1597
21500575083,1598
21500585084,1599
21500595085,1600
21500605086,1601
21500615087,1602
21500625088,1603
21500635089,1604
21500645090,1605
21500655091,1606
21500665092,1607
21500675093,1608
21500685094,1609
21500695095,1610
21500705096,1611
2150071A5276,1612
2150071B5277,1613
21500725097,1614
21500735098,1615
21500745099,1616
21500755100,1617
21500765101,1618
21500775102,1619
21500785103,1620
21500795104,1621
21500805105,1622
21500815106,1623
21500825107,1624
21500835108,1625
21500845109,1626
21500855110,1627
21500865111,1628
21500875112,1629
21500885113,1630
21500895114,1631
47902678614,1632
47902688615,1633
47903088616,1634
47903098617,1635
47903108618,1636
47903118619,1637
47903128620,1638
47903388621,1639
47903418623,1640
47903428624,1641
47903438625,1642
47903448626,1643
47903498628,1644
47903508629,1645
47903518630,1646
47903568631,1647
47903598632,1648
27300425810,1649
47903618634,1650
47903628635,1651
47903638636,1652
47904018637,1653
47904028638,1654
47904038639,1655
47904048640,1656
47904058641,1657
47904068642,1658
47904078643,1659
47904138644,1660
47904148645,1661
47904168646,1662
47904178647,1663
47904238648,1664
47904468649,1665
47904478650,1666
47904488651,1667
47904538652,1668
47904578653,1669
47904588654,1670
47904658655,1671
4810101A8670,1672
4810101B8671,1673
48101028659,1674
48101038660,1675
48102018661,1676
48102028662,1677
48102038663,1678
48103018664,1679
48103028665,1680
48103038666,1681
48104018667,1682
48104028668,1683
48104038669,1684
48900018751,1685
4890002A8762,1686
4890002B8763,1687
48900038752,1688
48900048753,1689
48900058754,1690
48900068755,1691
48900078756,1692
48900088757,1693
48900098758,1694
48900108759,1695
48900118760,1696
48900128761,1697
49301018853,1698
49301028854,1699
49301038855,1700
49301048856,1701
49302058857,1702
49302068858,1703
49302078859,1704
49302088860,1705
49302098861,1706
49303108862,1707
49303118863,1708
49303128864,1709
49303138865,1710
49304148866,1711
49304158867,1712
49304168868,1713
49501018869,1714
49502018870,1715
49502028871,1716
49503018872,1717
49504018873,1718
50700018936,1719
50700028937,1720
50700038938,1721
50700048939,1722
507001A8940,1723
507004A8941,1724
3900021024,1725
3900101032,1726
3900141036,1727
3900331054,1728
293065609,1729
293066610,1730
293067611,1731
293068612,1732
293069613,1733
293070614,1734
293071615,1735
293072616,1736
293073617,1737
293074618,1738
293075619,1739
293076620,1740
293077621,1741
293078622,1742
293079623,1743
293080624,1744
293081625,1745
293082626,1746
293083627,1747
293084628,1748
293085629,1749
293086630,1750
293087631,1751
293088632,1752
293089633,1753
293090634,1754
293091635,1755
293092636,1756
293093637,1757
293094638,1758
293095639,1759
293096A951,1760
293096B952,1761
293097640,1762
293098641,1763
293099642,1764
293100643,1765
293101644,1766
293102645,1767
293103646,1768
293104647,1769
293105648,1770
293106649,1771
293107650,1772
293108651,1773
293109652,1774
293110653,1775
293111654,1776
293112655,1777
293113656,1778
293114657,1779
293115658,1780
293116659,1781
293117660,1782
293118661,1783
293119662,1784
293120663,1785
293121664,1786
293122665,1787
293123666,1788
293124667,1789
293125668,1790
293126669,1791
293127670,1792
293128671,1793
293129672,1794
293130673,1795
293131674,1796
293132675,1797
293133676,1798
293134677,1799
293135678,1800
293136679,1801
293137680,1802
293138681,1803
293139682,1804
293140683,1805
293141684,1806
293142685,1807
293143686,1808
293144687,1809
293145688,1810
293146689,1811
293147690,1812
293148691,1813
293149692,1814
293150693,1815
293151694,1816
293152695,1817
293153696,1818
293154697,1819
293155698,1820
293156699,1821
293157700,1822
293158A953,1823
293158B954,1824
293159701,1825
293160702,1826
293161703,1827
293162704,1828
293163705,1829
293164706,1830
293165707,1831
293166708,1832
293167709,1833
293168710,1834
293169711,1835
293170712,1836
293171713,1837
293172714,1838
293173715,1839
293174716,1840
293175717,1841
293176718,1842
293178719,1843
293179720,1844
293180721,1845
293181722,1846
293182723,1847
293183724,1848
293184725,1849
293185726,1850
10300011854,1851
10300021855,1852
10300031856,1853
10300041857,1854
10500011858,1855
10500021859,1856
10500031860,1857
10500041861,1858
10900011866,1859
10900021867,1860
10900041868,1861
10903-31869,1862
10903-51870,1863
12301012886,1864
12301022887,1865
12302012888,1866
12302022889,1867
12302032890,1868
12303012891,1869
12303022892,1870
12303032893,1871
12304012894,1872
12304022895,1873
12700012904,1874
12700022905,1875
12700032906,1876
12700042907,1877
12700052908,1878
12700062909,1879
12700072910,1880
13100012917,1881
13100022918,1882
13100032919,1883
13100042920,1884
13100052921,1885
13100062922,1886
13100072923,1887
13100082924,1888
13100092925,1889
14101573184,1890
293186727,1891
293187728,1892
293188A955,1893
293188B956,1894
293189729,1895
293190730,1896
293191731,1897
294001732,1898
294002733,1899
294003734,1900
294004735,1901
294005736,1902
294006737,1903
294007738,1904
294008739,1905
294009740,1906
294010741,1907
294011742,1908
294012743,1909
294013744,1910
294014745,1911
294015746,1912
294016747,1913
294017748,1914
294018749,1915
294019750,1916
294020751,1917
294021752,1918
294022753,1919
294023754,1920
294024755,1921
294025756,1922
294026757,1923
294027758,1924
294028759,1925
294029760,1926
294030761,1927
294031762,1928
294032763,1929
294033764,1930
294034765,1931
294035766,1932
294036767,1933
294037768,1934
294038769,1935
294039770,1936
294040771,1937
294041772,1938
294042773,1939
