,lo,hi,length
440,20902324957,20902364959,567910801.948
441,20902324957,20904494987,921553729.458
442,20902344958,5503031260,1144603587.32
443,20902344958,5503061262,119813546.379
444,20902344958,45304038320,519376045.975
445,20902364959,20904494987,1297100617.45
446,20903014961,20903164963,211804237.278
447,20903014961,9103051769,0.0
448,20903014961,9103041768,8102859.4635
449,20903154962,20903164963,2425826322.45
450,20903154962,20903354970,25645076.6329
451,20903154962,20903364971,5327087899.76
452,20903154962,20903394973,1057916398.22
453,20903154962,9104041773,281853694.505
454,20903154962,9103051769,1294652.50224
455,20903154962,9104021771,692361126.799
456,20903164963,20903174964,698800723.164
457,20903164963,20903364971,207992838.125
458,20903164963,9103051769,194628530.291
459,20903164963,9103041768,0.0
460,20903174964,20903184965,37987036.1628
461,20903174964,20903304966,464426019.118
462,20903174964,20903364971,100611193.246
463,20903184965,20903304966,231773570.169
464,20903304966,20903324967,69197814.4608
465,20903304966,20903344969,683381412.014
466,20903304966,20903364971,373802234.556
467,20903324967,20903334968,1182970357.51
468,20903324967,20903344969,551511590.773
469,20903324967,20903364971,1841798838.22
470,20903324967,20903394973,223290418.254
471,20903324967,20904134974,768250063.819
472,20903324967,20904144975,84035005.1708
473,20903324967,20904214988,132117741.0
474,20903324967,20904474986,4325046768.01
475,20903334968,20903354970,1998287047.07
476,20903334968,20903374972,3113794045.84
477,20903334968,20903394973,2012010170.32
478,20903334968,20904204981,1097803212.51
479,20903334968,20904214988,613245306.674
480,20903334968,20904214989,161470443.971
481,20903334968,20904494987,4141896490.24
482,20903344969,20904134974,814389229.027
483,20903344969,20904144975,0.0
484,20903354970,20903374972,5935392212.82
485,20903354970,20903394973,1917790848.58
486,20903354970,310401962,669297562.25
487,20903354970,9104021771,1014211189.7
488,20903354970,9104031772,924717017.084
489,20903364971,20903394973,5085645688.3
490,20903374972,20904404982,4517069289.89
491,20903374972,20904494987,3074071138.68
492,20903374972,310201958,253738241.891
493,20903374972,310401962,313033388.726
494,20904134974,20904144975,736866449.154
495,20904144975,20904154976,585545721.436
496,20904144975,20904474986,114746319.994
497,20904154976,20904164977,950296052.766
498,20904154976,20904474986,1328211291.08
499,20904164977,20904174978,1742729538.87
500,20904164977,20904184979,274882550.333
501,20904164977,20904194980,165411305.747
502,20904164977,20904474986,7487051.01081
503,20904174978,20904194980,159705999.252
504,20904174978,20904204981,717440358.935
505,20904174978,20904474986,760630739.798
506,20904194980,20904204981,765122919.629
507,20904204981,20904214988,3323344814.98
508,20904204981,20904214989,226156015.373
509,20904204981,20904474986,2178776892.67
510,20904214988,20904474986,1403186290.55
511,20904214989,20904494987,349380066.399
512,20904404982,20904414990,4178547012.75
513,20904404982,20904494987,4097131701.77
514,20904404982,310201958,1082499531.13
515,20904414990,20904494987,860770003.508
516,20904414990,310201958,701787511.333
517,20904414990,310304961,277389901.823
518,20904414990,45303088254,826490262.217
519,20904414990,45303168262,1362113397.91
520,291118361,291034277,1201431624.64
521,291118361,291073316,183243036.614
522,291118361,291081324,1314170022.54
523,291118361,291110353,862388367.6
524,291118361,3250026302,164470593.14
525,291118361,3250026303,0.0
526,291119362,291004247,273873754.467
527,291119362,291005248,259501517.217
528,291119362,291074317,74246922.1317
529,291120363,291003246,469266588.925
530,291120363,291004247,423217717.319
531,291120363,291010253,0.0
532,291120363,291074317,20608118.3284
533,291120363,291098341,0.0
534,291120363,294048779,79063509.4589
535,291121364,291122365,2270279178.88
536,291121364,291137380,296749714.275
537,291121364,292093475,1043882242.47
538,291121364,291034277,745019847.045
539,291121364,291069312,215097064.967
540,291121364,292115497,435166138.532
541,291121364,292158540,55646852.3887
542,291121364,292162544,33596718.731
543,291122365,291034277,311097855.034
544,291122365,291069312,972240413.463
545,291122365,291073316,888906154.875
546,291123366,291058301,1748363273.31
547,291123366,291059302,0.0
548,291123366,291063306,2330298505.45
549,291123366,291105348,1421065867.74
550,291123366,130005100,378338291.835
551,291123366,130007102,111073644.5
552,291124367,291139382,673416950.491
553,291124367,291056299,1918261531.37
554,291124367,291058301,0.0
555,291124367,291059302,195289899.685
556,291124367,291089332,469730647.899
557,291124367,291102345,268918522.215
558,291124367,291107350,1417210842.54
559,291124367,291115358,1420692872.14
560,291124367,291116359,2423521648.03
561,291125368,294124855,55564735.3821
562,291125368,291053296,397783369.498
563,291125368,291091334,84415258.5814
564,291125368,291117360,2024156.49207
565,291125368,294020751,278055370.511
566,291126369,291008251,137565303.471
567,291126369,294001732,0.0
568,291126369,294014745,76361740.4627
569,291126369,294075806,320950222.955
570,291127370,291016259,39661820.4849
571,291127370,291021264,151883830.11
572,291127370,291022265,138403415.696
573,291127370,291023266,105132279.539
574,291127370,291046289,0.0
575,291127370,291047290,393856398.681
576,291127370,291049292,0.0
577,291127370,291097340,0.0
578,291128371,291022265,120388976.825
579,291128371,291025268,160215425.754
580,291128371,291040283,136469616.301
581,291128371,291041284,0.0
582,291128371,291045288,360109966.669
583,291128371,291046289,0.0
584,291129372,291044287,206139245.81
585,291129372,291046289,228662784.387
586,291129372,291059302,676259961.884
587,291129372,291060303,0.0
588,291129372,291092335,205843502.7
589,291129372,291105348,774469456.807
590,291130373,291069312,35741003.1863
591,291130373,291083326,46989458.1304
592,291130373,291093336,0.0
593,291130373,291100343,25591636.5931
594,291130373,291101344,158556056.466
595,291130373,291108351,384552394.598
596,291130373,291110353,0.0
597,291131374,291033276,101276232.683
598,291131374,291035278,176508606.219
599,291132375,291030273,2564912.31876
600,291132375,291033276,533279801.069
601,291132375,291035278,515874794.702
602,291133376,291064307,70980510.6776
603,291133376,291067310,301379413.331
604,291133376,291094337,124062326.117
605,291133376,291095338,715320400.116
606,291134377,291036279,130058141.26
607,291134377,291094337,112517445.172
608,291134377,291095338,73577672.2763
609,291135378,291136379,601543476.313
610,291135378,291012255,60271498.1395
611,291135378,291036279,82395051.5962
612,291135378,291068311,585415545.773
613,291135378,291095338,1741145504.51
614,291135378,291106349,456642790.489
615,291135378,291110353,0.0
616,291136379,291012255,512122692.912
617,291136379,291070313,0.0
618,291136379,291071314,590350293.659
619,291136379,291082325,623969843.755
620,291136379,291106349,86175529.2973
621,291136379,291110353,0.0
622,291136379,291112355,1177706688.66
623,291137380,292093475,107614348.576
624,291138381,291139382,100584601.726
625,291138381,294217947,60617688.8181
626,291138381,294218948,0.0
627,291138381,291057300,0.0
628,291138381,291102345,202581061.472
629,291138381,291115358,194733075.015
630,291139382,291102345,728685956.679
631,291139382,291115358,195891602.058
632,292001383,292002384,36915570.0765
633,292001383,292033415,491197339.364
634,292001383,292070452,267751991.951
635,292001383,291001244,338361283.21
636,292001383,292117499,217592124.817
637,292002384,292003385,389122711.531
638,292002384,292007389,82364420.6803
639,292002384,292008390,214853198.181
640,292002384,292033415,46196562.6605
641,292002384,292070452,482877089.807
642,292003385,292004386,684173999.04
643,292003385,292007389,763896823.107
644,292003385,292033415,183261896.912
645,292003385,292034416,288722997.336
646,292004386,292005387,587328403.681
647,292004386,292007389,230827856.116
648,292004386,292012394,112101862.138
649,292004386,292013395,40676743.1608
650,292004386,292034416,8146526.11848
651,292004386,292039421,0.0
652,292004386,292045427,0.0
653,292004386,292067449,49644250.8131
654,292004386,292089471,0.0
655,292004386,292104486,449426340.323
656,292004386,294015746,228566273.443
657,292005387,292013395,212490484.348
658,292005387,292045427,198088421.261
659,292005387,292046428,106361585.695
660,292005387,292067449,0.0
661,292006388,292039421,66461056.9561
662,292006388,292045427,116247057.298
663,292006388,292047429,3787663.24894
664,292006388,292048430,2500398.32174
665,292006388,292059441,95948446.0067
666,292007389,292008390,553561653.425
667,292007389,292011393,0.0
668,292007389,292012394,0.0
669,292007389,292089471,298180108.039
670,292008390,292011393,106901759.15
671,292008390,292070452,72295859.1737
672,292008390,292071453,151906319.462
673,292008390,292079461,205680094.916
674,292008390,292089471,0.0
675,292008390,292103485,137156852.309
676,292009391,292113495,292034316.199
677,292009391,292120502,177885568.524
678,292009391,292148530,463407422.848
679,292009391,292149531,272786566.708
680,292009391,292156538,214213057.862
681,292009391,293065609,172590361.263
682,292010392,292105487,233017689.064
683,292010392,292116498,0.0
684,292010392,292137519,0.0
685,292010392,292138520,133356129.396
686,292010392,292144526,126433589.993
687,292010392,292150532,262607090.7
688,292010392,293131674,323288160.863
689,292010392,293150693,188565263.189
690,292011393,292012394,302635682.686
691,292011393,292015397,0.0
692,292011393,292016398,141044793.951
693,292011393,292017399,192950015.266
694,292011393,292030412,68328480.1396
695,292011393,292089471,88493886.7534
696,292011393,291032275,0.0
697,292011393,291088331,122049543.601
698,292011393,292103485,94685724.5542
699,292012394,292013395,411396450.068
700,292012394,292014396,0.0
701,292012394,292015397,286551727.989
702,292012394,292016398,0.0
703,292012394,292074456,84664834.8881
704,292012394,292089471,589924499.806
705,292013395,292014396,251025502.037
706,292013395,292025407,0.0
707,292013395,292046428,260251090.673
708,292013395,292074456,0.0
709,292014396,292022404,25124489.9479
710,292014396,292023405,286358978.293
